ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_241qRYGDIaAiXqI,1.0,100.0,Which hurt people sentiment.  Which is unlawful. Unnecessary. Irrational.,होनी चाहिए,HI,Male,25.0,non-minority,ind,
R_24hLFSO8C8dB5I5,1.0,100.0,"Anti national activities
U parliamentAry language
","Nahin anti national topics should nt he disscussed.
N relgeiois topic only praise no criticism",HI,Male,19.0,non-minority,ind,
R_24Mf3lisT4I5ouX,1.0,100.0,जिस भाषा से दूसरों का मन आहत होता हो,अभद्र भाषा ओर झूठ ओर अपवाह,HI,Male,34.0,non-minority,ind,
R_25Ens9oXoBrxfzL,0.0,99.0,"KISI KO AP SABD BOLNA
",SABKO VICAHR RAKHEN KI ASZADI HAI,HI,Male,36.0,non-minority,ind,
R_25Fb98UIOsj7GTE,1.0,100.0,"अपने विचार रखना अभद्र भाषा नही हे, गाली गलोच हे.",गाली गलोच,HI,Male,29.0,non-minority,ind,
R_25LXGXFDGNmxgXv,1.0,100.0,"किसी भी तरह की गाली, किसी जानवर से तुलना करना , किसी के शरीर का अश्लील भाषा का प्रोयग। ऐसी भाषा जो अपने से बड़ों के लिए प्रोयोग नही की जा से । जो किसी के अपमान से भरी हो।",हर इंसान को अपनी बात पूरी तरह से रखनी की आजादी होनी चाहिए लेकिन अगर वो बात देश में तनाव पैदा करती हैं देश के खिलाफ़ हैं या किसी के ईश्वर के खिलाफ हैं तब इस तरह की पोस्ट पर सख्त कार्यवाही होनी चाहिए।,HI,Male,7.0,non-minority,ind,
R_25QlsxC7hq7g6V6,1.0,100.0,"जो भाषा किसी के विचारों को हिंसक प्रवृत्ति, अश्लीलता को बढ़ाने वाली हो",अनुमति होनी चाहिए लेकिन खतरनाक प्रवृत्ति को बढ़ाने वाली भाषा को हटाया जा सकता है,HI,Male,19.0,minority,ind,
R_25ttRwmeFJsfQTF,1.0,100.0,ऐसी भाषा जो अनुचित या ठेस पहुंचाने वाली हो,ऐसी भाषा जो अनुचित या ठेस पहुंचाने वाली हो,HI,Female,21.0,non-minority,ind,
R_25uLJaAHIBLMD6t,1.0,100.0,"Jis se khud ko hurt ho wo dusro ko nhi bolna chahiye 
",Deni chahiye ye content h,HI,Female,18.0,non-minority,ind,
R_25YDvkFGs0aVL7X,1.0,100.0,जिस भाषा से किसी के देश धर्म परिवार या समाज को मानसिक आघात पहुंचे और जिसके दूरगामी परिणाम हो,नहीं,HI,Male,23.0,non-minority,ind,
R_262NBqxIi7mWWIx,1.0,100.0,मेरे विचार से किसी भी व्यक्ति सम्प्रदाय या समूहों के साथ साथ पर्यावरण या पशुओं के प्रति घृणित और अपमानजनक विचारधाराओं का अनुवाद ही अभद्र भाषा कहलाता है,"सोशल मीडिया एक स्वतंत्र प्लेटफॉर्म है, अगर वास्तविक बात की जाए तो मेरा मत यही है कि इन्टरनेट की दुनिया के किसी भी प्लेटफॉर्म पर कोई भी कभी भी पूरी तरह सुरक्षित नहीं रह सकता.. आपत्तिजनक बातों पर उस व्यक्ति पर आवश्यक कार्रवाई जरूर होनी चाहिए साथ ही सोशल मीडिया से उसे बैन कर देना चाहिए",HI,Male,9.0,non-minority,ind,
R_268vezV8xcSmlVt,1.0,100.0,अभद्र भाषा वह है जो भद्र लोगों को नहीं बोलनी चाहिए।,"जो किसी व्यक्ति या समूह के मन को चोट पहुंचाती हो, असत्य हो, भ्रम फैलाती हो।",HI,Male,35.0,non-minority,ind,
R_26gJP43JqvXLHql,1.0,100.0,"धमकी,  गाली","Deth थ्रेट,  गाली , hate speech",HI,Male,42.0,minority,ind,
R_26gRkq94m2duWc1,1.0,100.0,aishe word jisse samne vale person ko sunte hi angry kr de abhdra bhasa kahlate h,,HI,Female,4.0,non-minority,ind,
R_27dv3tIXxLgHNUt,1.0,100.0,ऐसी भाषा जिससे सामने वाला अपने को असहज व शर्मिंद महसूस करे व आत्मसम्मान को ठेस पहुंचाने वाली भाषा।,सब कुछ कहने की आजादी हो बशर्ते किसी की भावनाओं कोआह्त किये बिना। किसी जाति विशेष व धर्म पर टिप्पणी समाजिक स्वीकार्य शब्दों मे ही की जाये ।,HI,Male,12.0,non-minority,ind,
R_27eNyeJcrxaJj1r,1.0,100.0,Jaye speech mean while Like Person who relete to any of subject they have Heartly cannaction and Front person don't care that's Call Hate Speech in things,Yes,HI,Male,18.0,non-minority,ind,
R_27gp30GBQ6ipZtO,1.0,100.0,जो अपमानजनक और गाली गलौज युक्त है,विषय पर निर्भर करेगा,HI,Male,31.0,non-minority,ind,
R_27kbgBnvjhANfqK,1.0,100.0,अभद्र भाषा वह है जो सामाजिक रूप से और विशेषकर मिश्रित ग्रुप में अप्रचिलित एवं हेय है,दी जा सकती है परन्तु भाषा की शालीनता होनी चाहिए,HI,Male,53.0,non-minority,ind,
R_28G8IxkCdMk4tck,1.0,100.0,Gaali dena apmanit Karna,Haa,HI,Female,35.0,non-minority,ind,
R_28NioKqqs0H6ymW,1.0,100.0,"डिस्क्सटिंग
",सोशल मीडिया में सभी को अपनी राय रखने की आज़ादी है,HI,Female,12.0,non-minority,ind,
R_291fuscM9D3pmqG,1.0,100.0,"जातिसूचक शब्दो का प्रयोग करते हुए अपशब्द बोलना, या देश और धर्म अथवा समुदाय को अपशब्द बोलना","वामपंथी विचारधारा, लव जिहाद को बढ़ावा, ओर मजहब की जहिलता",HI,Male,24.0,minority,ind,
R_294B3aX5BzYYaqZ,1.0,100.0,कोई ऐसी भाषा का उपयोग नहीं करना चाहिये जिससे किसी को ठेस पहुचे।,सोशल मीडिया पर आप कुछ भी कहने के लिये स्वतंत्र हैं किन्तु मर्यादित भाषा मे।,HI,Male,31.0,minority,ind,
R_294hLzy9WAtuvg4,0.0,99.0,"अभद्र भाषा वह हॉइ जिसमें अभद्र शब्दों का प्रयोग किया गया हो,मेरा मानना है कि किसी भी असहमति को भद्र शब्दों में भी व्यक्त करना मुश्किल नहीं है।","कोई भी हिंसा चाहे वह शारीरिक हो या मानसिक 
कोई भी ऐसे विचार जो राष्ट्रवाद के विरुद्ध हो
कोई भी ऐसी अवधारणा जो मानव मात्र को हानि पहुंचाये ।।",HI,Male,51.0,non-minority,ind,
R_29gZ95OYo2cgtq0,1.0,100.0,ऐसी भाषा जिसका भाव सामने वाले की बेइज्जती करना हो ।,"वो मुद्दे जो किसी भी धर्म जाति देश या किसी व्यक्ति विशेष की भावनाओ को आहत करे । क्योंकि सोशल मीडिया में लोग वो फ्रस्ट्रेशन निकल रहे होते है जो वो किसी के सामने होने पर उनसे कहने की हिम्मत तक नहीं कर सकते या फिर ऐसे लोग जो लोगो के इमोशन से खेलना अच्छी तरह से जानते है वो सोशल मीडिया का यूज एक वेपन की तरह बहुत easily कर सकते हैं क्योंकि सोशल मीडिया यूज के रूल्स इतने ढीले ढाले है कि इसे वेपन की तरह इस्तेमाल करने पर भी कोई सजा नही होने वाली ।
",HI,Male,7.0,non-minority,ind,
R_29iQMcYKeJZQ82k,1.0,100.0,Abhadra bhasha woh hai jisase logonke samne sharminda hona pade,Animati dedi Jani chahiye,HI,Male,27.0,non-minority,ind,
R_29p3RsuOFnvOMT6,1.0,100.0,"जो भाषा दूसरे को पीड़ित करने को व्यक्त की गई हो। 

जो भाषा हम अपने परिजनों के लिए नहीं व्यक्त करते।","दूसरे को पीड़ित करने को कुछ कहने की छूट नहीं होनी चाहिए। 

गलती से कुछ कह दिया गया हो तो उसे अपनी बात वापिस करने का मौका मिलना चाहिए।",HI,Male,41.0,non-minority,ind,
R_29tuZqJGpXQbK4L,1.0,100.0,"Anything which is something out of practice, obscene vulgar or diminishes the social, religious, democratic image of the society","To Hurt the sentiments related to personal, social, political, religious sentiments.",HI,Male,22.0,minority,ind,
R_2aeKhGOMqZFmI4u,1.0,100.0,Boli hi sab kush h pehle sabad aandhar vichar kr bahar bole,Sarkar or social media hi puri tarah deyan de taki ham loko ko saaf feel kra sake,HI,Male,7.0,minority,ind,
R_2aghx4YB4TYUqqh,1.0,100.0,गाली गलौज करना। और किसी पर पर्सनल अटैक करना सही नही है। परंतु यह बात सभी पर लागू होनी चाहिए।,सोशल मीडिया यूज़ करना ही मूर्खता है।,HI,Male,30.0,non-minority,ind,
R_2alDjI3mVhStErT,1.0,100.0,जो भाषा किसी के मान सम्मान को आहत करें वह अभद्र भाषा है,नहीं दिया जाना चाहिए,HI,Male,31.0,non-minority,ind,
R_2AScFIvlqnTOfX8,1.0,100.0,"व्यक्तिगत आक्षेप , हिंसात्मक टिप्पणी जाति , धर्म की आलोचना",देश एवं सेना के विरुद्ध अनर्गल टिप्पणी बिना किसी प्रमाण के,HI,Male,28.0,non-minority,ind,
R_2ASHR8Pk2SMRgnf,1.0,100.0,Jo shabd kisi bhi dharm ko Aahat kare,Her woh shabd Jo kisi ko bhi heart kare,HI,Male,42.0,minority,ind,
R_2asNtDheAbXdyw3,1.0,100.0,"गाली, जातिवाचक टिपनी,देशविरोधिकृत्य",होनी चाहिए,HI,Male,36.0,non-minority,ind,
R_2ATjUPrjF7Uw0wb,1.0,100.0,"ऐसी भाषा या इशारे जो एक साधारण समझ रखने वाले किसी व्यक्ति को लैंगिक, जातीय, धार्मिक या ऐसे अन्य संस्थाओ या विचारधारा जिससे वो जुड़ा हो अथवा सीधे व्यक्तिगत आधार पर उसे निम्न, अपमानित और कमजोर है महसूस कराए या उस पर ऐसी भाषाओं या इशारों का प्रयोग करे जो की समाजिक दृष्टि से वर्जित या हेय हो और मानसिक रूप से प्रताड़ित करे। विभिन्न वर्ग के लोगों में अपमान और अभद्रता के अलग अलग मानक हो सकते हैं।",,HI,Male,14.0,non-minority,ind,
R_2aV1KukziEBwR4n,1.0,100.0,"गाली गलौच, सांकेतिक धमकियां, उल्टे सीधे तोड़े मरोड़े शब्द",दूसरे धर्मोंनके प्रति कुविचार,HI,Male,40.0,non-minority,ind,
R_2aVpxRZUwg9C5mx,1.0,100.0,Koi bhi shabd jo sammanniya nahi hai vo abhdra hai.,D jaani chahiye pr uski bhi ek seema ho.,HI,Male,12.0,non-minority,ind,
R_2aXi5S93sp8gGSf,1.0,100.0,people are not putting their brain . They are exploding their stress only.,Let them . No one cares,HI,Female,14.0,non-minority,ind,
R_2AYcVwsXxq7hwmo,0.0,99.0,गाली गलोच वाली भाषा जिस से दूसरे के मन को ठेस पहुंचेती है,हांजी,HI,Male,27.0,non-minority,ind,
R_2B35lAq3KdTE10r,1.0,100.0,अभद्र भाषा वह होती है जिसे पढ़ कर गुस्सा आए मन में छोभ हो कि लोग ऐसे बिचार रखते और व्यक्त करते हैं,बिल्कुल कुछ भी कहने की अनुमति नही होनी चाहिए मर्यादा जरूरी है,HI,Male,52.0,non-minority,ind,
R_2B4MLvZ7UtHjNui,1.0,100.0,"ऐसी भाषा, जिससे किसी व्यक्ति, समूह या समाज के लोगों की भावनाएं आहत हो।",,HI,Male,34.0,non-minority,ind,
R_2B4zFH8sRFsxspf,1.0,100.0,अभद्र भाषा मतलब कि जिसके लिए ऐसी भाषा बोली जाए जिससे वह आहत हो,सोशल मीडिया पर अपने दिल की बात बोलने की अनुमति देनी चाहिए लेकिन ऐसी भाषा प्रयोग की जानी चाहिए कि जिससे किसी जाति धर्म या उसके रंग में भेदभाव न हो,HI,Female,23.0,minority,ind,
R_2BksVJxdCY6mL45,1.0,100.0,"शालीन और सभ्य समाज में विरोध की भाषा जो अपशब्द या सामाजिक विद्वेष या देशहित के खिलाफ उपयोग होने वाली न हो। जिससे किसी को मानसिक, धार्मिक, आर्थिक, सामाजिक, राजनैतिक, न्यायिक या सार्वजनिक हित के साथ साथ देश हित पर आघात न लगे।","अनुमति कुछ भी लिखने की हो मगर मानसिक, धार्मिक, आर्थिक, सामाजिक, राजनैतिक, न्यायिक या सार्वजनिक हित के साथ साथ देश हित पर आघात न लगे।",HI,Male,37.0,non-minority,ind,
R_2BmJDaEvdEh9xgm,1.0,100.0,अभद्र भाषा क्या होती है यह कोई भी व्यक्ति या धर्म विशेष तय नहीं कर सकता 🤔,सोशल मीडिया है ही अपनी अभिव्यक्ति के लिए,HI,Male,29.0,non-minority,ind,
R_2BspEotReKvDhh2,1.0,100.0,पूरी तरह से नकारना,नही,HI,Male,23.0,non-minority,ind,
R_2BtcIiFT1BZhirX,1.0,100.0,"किसी व्यक्ति द्वारा कही गई कोई भी शब्द या वाक्य जिससे कोई व्यक्ति, धर्म, या समुदाय को ठेश या लज्जा महसूस हो।",बिल्कुल दी जानी चाहिए ।,HI,Male,28.0,minority,ind,
R_2bW2AEwMZmqWBnV,1.0,100.0,आप अपने शब्दों से अगर किसी का दिल दुखाते हो या अपने शब्दों से किसी अन्य का अपमान करते हो ‌‌आप अपने साथ किसी और को जबरदस्ती थोपना चाहते हो ‌‌या   अगर आपको किसी की भाषा समझ में नहीं आती तो आप अपने आपको उससे दूर कर ले आप उन पर अपने विचार थोप नहीं सकते,सोशल मीडिया पर सभी अपने विचार अभिव्यक्त कर सकते हैं लेकिन अगर कोई उनके विचारों से सहमत नहीं है तो आप उससे दूरी बना सकते हैं लेकिन आप इस बात के लिए उन पर आक्रमण नहीं कर सकते,HI,Female,19.0,minority,ind,
R_2c0LpmmYyq9vZIy,1.0,100.0,Wrong bhasha ka peryog nahi kerna chaye,Nahi,HI,Male,8.0,non-minority,ind,
R_2CE9qCVqwSG2fUY,1.0,100.0,अभद्र भाषा वो है जो किसी को हानि पहुचाये।किसी को कष्ट दे। किसी को गुस्सा दिलाये व किसी का दिल दुखाये।,अनुमति दी जानी चाहिए लेकिन किसी के मन को ठेस न पहुचे किसी को दुख न हो।ऐसे शब्दों का प्रयोग करना चाहिए।,HI,Female,22.0,non-minority,ind,
R_2CHV62f64XQ6gdK,1.0,100.0,,"Anumati anumati Di jaani chahie
",HI,Male,14.0,non-minority,ind,
R_2CIgjCsiKohizUv,0.0,99.0,Abdhar bhasa vo hai jo logo ko vektigat roop se bat boli jati hai,Nahi desh ki khilaf our indian army kai khilaf nahi bolna chaiye,HI,Male,12.0,non-minority,ind,
R_2cimTgtNxnVYyqh,1.0,100.0,,Yes,HI,Male,52.0,minority,ind,
R_2CjGbPK6Xa2UeS7,1.0,100.0,Disgusting behavior,It should enhance peace in world not hatred,HI,Female,27.0,minority,ind,
R_2CjqmH7nw4EbFJT,0.0,99.0,ऐसी भाषा जिससे अगला व्यक्ति स्वयं को अपमानित महसूस करें या जिन भाषा से किसी को समस्या उत्पन्न हो।,सोशल मीडिया पर कुछ भी कहने की आजादी होनी चाहिए लेकिन यूजर की पहचान होने के बाद। सोशल मीडिया प्लेटफार्म सभी यूजर का पहचान स्थापित करें। अभद्र भाषा या कंटेंट की पहचान कर अपलोड करने से प्रतिबंधित करे सरकार भी कानून के द्वारा लोगो मे सोशल मीडिया की स्वतंत्रता एवं सुरक्षा के प्रति के संदेश भेजे।,HI,Male,16.0,non-minority,ind,
R_2COBV5uQeGp9qoV,1.0,100.0,किसी का झूठा चरित्रहनन,झूठ बोलने और किसी का चरित्रहनन,HI,Male,30.0,,ind,
R_2CQFe5hrQqlDH5i,1.0,100.0,"""अभद्र भाषा""= ""कोई भी ऐसी लिखित, अलिखित , बोली हुई अभिव्यक्ति जिससे किसी भी अन्य व्यक्ति या समाज की भावनाओं और सुरक्षा को खतरा पैदा हो सकता है""।",सोशल मीडिया अभिव्यक्ति की स्वतंत्रता का सबसे सशक्त माध्यम है।,HI,Male,32.0,non-minority,ind,
R_2cvKXON0pmdXkbZ,1.0,100.0,kisi ko gali dena kch glt blna,kisi ko gaali dene ki kch v ulta blne ki kvi v permision ni deni chahiye,HI,Female,10.0,non-minority,ind,
R_2CWg0DPxBhNkfJP,1.0,100.0,जो हमें व हमारे सभ्यता संस्कृति को आहत करते । जो समाज मे विद्वेष फैलाते हैं। जिसे सुनकर या पढ़ कर शर्मिदगी मसहूस होती है। जिसे सुनकर देखकर बाल मन पर बुरा असर होता है।,सभ्य शिष्ट भाषा मे सकारात्मक हो जो देश व समाज को प्रगति कर रास्ते पर ले जाये।इस तरह के पोस्ट की अनुमति दी जाए।,HI,Male,37.0,non-minority,ind,
R_2CxMk7O3v4Rs2WN,1.0,100.0,किसी कंटेंट से दुसरे व्यक्ति का विश्वास व भावना आहत/विचलित होती है। वह अभद्र भाषा है।,"सभ्य भाषा , तोर- तरीके व सभ्य रूप से दूसरों की भावना व विश्वास को मध्य नजर रखते हुए हर किसी को अपने विचारों की अभिव्यक्ति की स्वतंत्रा होनी चाहिए।",HI,Male,40.0,non-minority,ind,
R_2CxNXgMtcDGjiYm,1.0,100.0,Foul language kisi ke liye use krna,Honi chahiye,HI,Male,27.0,minority,ind,
R_2D2lUBnKPPYFfB8,1.0,100.0,"किकिसी को गाली देना, व्यक्तिगत रूप से अपमानित करना",,HI,Male,26.0,non-minority,ind,
R_2dEir8R1lpSzknD,1.0,100.0,Na,Na,HI,Female,29.0,minority,ind,
R_2dKK56ihgfXihxg,1.0,100.0,Jis se kisi ki bhawna aahat ho,"Ye shi nhi hai
",HI,Female,17.0,non-minority,ind,
R_2doIcQtAfsOwlIh,1.0,100.0,"सामान्यतः जिस भाषा में गालियाँ, धमकियां, अपमानकारक, कुटिलतापूर्ण व हिंसक शब्दों का प्रयोग सामने वाले व्यक्ति को आहत करने या अन्य लोगों को सामने वाले व्यक्ति के साथ ऐसे करने के लिए उकसाने के लिए प्रयोग किए जाते हों।",किसी पर व्यक्तिगत या अपमानकारक या हिंसक टिप्पणी करने की।,HI,Male,26.0,minority,ind,
R_2dQL7FPPp8PG7Hd,1.0,100.0,Gali gali galing or jati pratye durvyavahar,Yes,HI,Male,47.0,non-minority,ind,
R_2dRAI4b168m1sGe,1.0,100.0,"जो असभ्य, घातक, और ठेस पहुंचाने वाला हो वयक्ति गत या सामाजिक, राजनीतिक किसी भी स्तर पर  असंस्कृत हो वो अभद्रता ही होगी",नहीं,HI,Female,41.0,non-minority,ind,
R_2DUoohBVq6KbVHd,1.0,100.0,"किसी जाति विशेष पर कुछ गलत टिपणी, किसी को व्यक्तिगत रूप से गलत कहना, किसी के परिवार के लिए गलत कहना, गली गलोच, या अल्पसंख्यक वर्ग पर संख्यक वर्ग विशेष का गलत टिपणी और अल्पसंकायको को बार बार ये कहना की तुम भारतीय नहीं हो।ये ऐसा होता है जैसे की हमारा भाई ही हमारे बाप के घर में ये कहता हो की ये तुम्हारा घर नहीं। अखरी बात जो बात कहने से किसी का दिल दुखता हो वह अभद्र है।",सभी को अनुमति देनी चाहिए,HI,Male,12.0,minority,ind,
R_2E01PV8ctYirDiH,1.0,100.0,जिसे किसी को किसी भाषा से तकलीफ हो।,एक हद तक उसमे अभद्र भाषा का इस्तेमाल ना हुआ हो।,HI,Male,12.0,non-minority,ind,
R_2E0MMXRmjYfnxDw,1.0,100.0,"अपशब्द, हिंसक और आक्रामक भाषा","व्यक्तिगत लांछन, अश्लीलता",HI,Male,43.0,non-minority,ind,
R_2e4l9fuS8OjFJFP,1.0,100.0,Aap apni bat rakho lekin sahi vichar se gali gauloch se nhi sahi jankari se dibet Karo isse kya hoga social media bhi ban nhi karega aur sarkar bhi,,HI,Male,10.0,non-minority,ind,
R_2EaAoBqpFaYwB5F,1.0,100.0,जिस भाषा को हम अपने ऊपर इस्तेमाल नहीं कर सकते और ना ही उन्हें आम तौर पर किए अपमानित या प्रताड़ित करने के लिए अपना स्वविवेक खोते हुए क्रोध की हालत मे जाने अनजाने में कर देते हैं।,सोशल मीडिया पर किसी को कुछ भी कह देने की अनुमति नहीं डी जानी चाहिए।,HI,Male,45.0,minority,ind,
R_2ebAB8fKE6oUzei,1.0,100.0,"जिसमें धमकी, गाली-गलौज आदि हो","सोशल मीडिया पर,अभद्र भाषा और नफरत भरी पोस्ट प्रतिबंधित हों और ऐसी पोस्ट करने वालों को मंच से हटा देना चाहिए",HI,Male,41.0,non-minority,ind,
R_2EbjCiPTTDVT8l7,1.0,100.0,दुराग्रह और द्वेष के कारण लिखी गई बात,जानबूझकर किसी को केवल आहत करने और गलत तथ्यों के आधार पर लिखी गई बातों पर निगरानी होना चाहिए,HI,Male,52.0,non-minority,ind,
R_2ebwfYYDbgoqnNO,1.0,100.0,"Language which differentiate and abuses  Sex, Class, Caste, knowledge of person . Use of abusive words.","All should allowed to express their views &  reactions. ( social, Political, educational, economical ).
speech should not be banned, let all allow to express and share  their views. Don't suppress or debouch.",HI,Male,51.0,,ind,
R_2EFRntihS401NxP,1.0,100.0,जो सार्वजनिक रूप से किसी को भी बुरी लगे,,HI,Male,27.0,non-minority,ind,
R_2EGYmEVBsH8VDPz,1.0,100.0,"अभद्र जैसा कुछ नहीं होता ।
बस किसी जीव की हिंसा ना हानी चाहि ।","अनुमति होनी ही चाहि ।
अभिव्यक्ति स्वातंत्य ।",HI,Female,38.0,minority,ind,
R_2EhJPXVUn2elQOQ,1.0,100.0,"Sdfjjf
Vhjddj",,HI,Male,4.0,,ind,
R_2eRQEzglX8eq2JT,1.0,100.0,अभद्र भाषा का भाषा है जिसमें गाली जैसे शब्दों का प्रयोग किया जाता है यह जाति धर्म और जानवरों से संबंधित भी हो सकती है।,निश्चित ही देना चाहिए मगर भाषा उचित और किसी को आहत ना करें,HI,Female,28.0,non-minority,ind,
R_2eWoRpVghfEvEbX,1.0,100.0,Aise shabd jo sab logo ke samne istemal nhi karne chahiye ...,,HI,Male,15.0,non-minority,ind,
R_2EyqSmZJvUJYeBf,1.0,100.0,अभद्र भाषा वो भाषा है जिसका इस्तेमाल हम अपने घर-परिवार में व सार्वजनिक रूप से नही कर सकते।,"सोशल मीडिया पर कहने की अनुमति जरूर होनी चाहिए,लेकिन अश्लील या अभद्र भाषा पर रोक होनी चाहिए। अक्सर मैंने देखा कि महिलाओं की पोस्ट पर भी लोग अश्लील कमेंट करते है। मुझे उन लोगो की मानसिकता पर तरस आता हैं।",HI,Male,33.0,,ind,
R_2f2oK7qo3HzWCmk,1.0,100.0,Degrading any person and religious organization,No,HI,Male,31.0,non-minority,ind,
R_2f6YqAo1povum8r,1.0,100.0,Unnecessary word,Not violence,HI,Male,10.0,minority,ind,
R_2f7Y6osSdCkcm2o,1.0,100.0,Jo kisi ko bhi achi na lage.,Desh ke khilaf koi baat nahi honi chahiye,HI,Male,22.0,non-minority,ind,
R_2f9Uj8KX5MmXsmn,0.0,99.0,जीस भाषा से दुनीया का एक भी व्यक्ती आहत हो वह भाषा अभद्र है?,कुछ भी कहने की अनुमती हो!,HI,Male,58.0,minority,ind,
R_2fCJamDxx6YVzEg,1.0,100.0,जो भाषा या शब्द दूसरों को अपमानित करे।,"अभद्र शब्दों का प्रयोग, धर्म, जातियों का अपमान, राष्ट्र और संस्कृति का उपहास।",HI,Male,32.0,non-minority,ind,
R_2fIeOUz3WkBJOXJ,0.0,99.0,प्रत्क्षय या अप्रत्यक्ष रु से गाली.,,HI,Male,39.0,non-minority,ind,
R_2fIfQKZW6rghP2O,1.0,100.0,सांस्कृतिक रूप से परिवार घर मे जो हम बात नही कर सकते व भद्रभाषा होगी,सोशल सोशल मीडिया पर अच्छी बाते होनी चाहियेl,HI,Male,31.0,minority,ind,
R_2fJ14o2sYfnBdfL,1.0,100.0,जो मानव गरिमा के खिलाफ हो।,,HI,Male,46.0,non-minority,ind,
R_2fJWjKocthaaPZ0,1.0,100.0, viyakti ko ya uske relatives ko gaali dena ya uske jaati dharm ko gaali dena,,HI,Male,16.0,non-minority,ind,
R_2fq6CRqgzapJDHX,1.0,100.0,Hamara  bachan  ish  prakar  ka  ho  jo  kishi  ko  nukshan  n  ho.,Dena  hai  par  ish  tarah  ko  words  ko  hatana  bhi uchit  hai  jishe  kishi ko  dukh  ho.,HI,Male,41.0,non-minority,ind,
R_2fqwoGzDXDX48u0,1.0,100.0,"Any types of abusing, any valgur words that hurts someone",There must be Laws of social media .,HI,Male,19.0,non-minority,ind,
R_2P0U1NJljfVTVtW,1.0,100.0,"गालियां, अपमान जनक शब्दों का प्रयोग, धमकियां, किसी सुझाव पर बिना किसी तर्क के अभद्र प्रतिक्रिया, विशेष रूप से धर्म झंडाबरदार लोग ।",बिल्कुल,HI,Female,13.0,non-minority,ind,
R_2PgKwDvi7UCd4bR,1.0,100.0,जो अ भद्र है,कुछ भी कहने की अनुमति नहीं दी जा सकती।,HI,Male,38.0,minority,ind,
R_2pJp6Vp0OH4B7w6,1.0,100.0,वह भाषा जिससे समाज का एक बड़ा वर्ग सामान्यतः सहमत हो कि वह अभद्र भाषा है.. कुछ एक लोगो की राय के आधार पर उसे अभद्र भाषा नहीं माना जा सकता।,सोशल मीडिया पर सभी को सब कुछ कहने का अधिकार होना चाहिये.. वास्तविक आज़ादी का अर्थ है कि आप जब चाहे कुछ भी बोलें,HI,Male,18.0,non-minority,ind,
R_2Ptd7WRW8O92AVp,1.0,100.0,संस्कृति और संस्कार के नाम पर विकृति और विकार परोसना,अंधविश्वास और पाखंड के खिलाफ अनुमति दी जानी चाहिए.,HI,Male,42.0,non-minority,ind,
R_2pYqFQZUwgslG1B,1.0,100.0,Abhadra bhasha ka matlab Jo dusre ke point of view ko respect naa kare.,,HI,Female,19.0,minority,ind,
R_2QnDz2tIZqSUHoU,1.0,100.0,"Which can demoralize anyone on personal  level,",Yes offcourse,HI,Female,9.0,non-minority,ind,
R_2Qy3ocVSguH9Y3a,1.0,100.0," मेरे हिसाब से अभद्र भाषा किसी के परिवार, धर्म, लिंग आदि के बारे में बुरा कहना है।",मेरे अनुसार सोशल मीडिया पर खुलकर बोलने की आजादी होनी चाहिए पर पर आपके बातों में कोई भी जानकारी झूठी नहीं होनी चाहिए,HI,Male,13.0,non-minority,ind,
R_2QYD2JQOjEUAQCn,1.0,100.0,"Kisi bhi vyakti ko sidhe sidhe uski jaati,uske rang,uska majhab,ya uske culture ko apattijanak baate kahna.",Social media social baate krne ke liye h or socialy acchi hi baate acchi lgti h.,HI,Male,10.0,minority,ind,
R_2rjDlnNvXhFAWcK,1.0,100.0,किसी देश का व्यक्ति का धर्म का अपमान करने वाली टिप्पणी,सरकार और सोशल मीडिया प्लेटफॉर्म टिप्पणी के आधार तय कर आपत्तिजनक कॉमेंट डिलीट करें,HI,Male,10.0,non-minority,ind,
R_2rMKoQT3Dv6lFQh,1.0,100.0,गाली गलौज और अंतरंग अंग संबंधी लिंग भेद संबंधी भद्दे कमेंट करना,अनुमति होनी चाहिए और कहने के बाद उसके दंड को निश्चित कर एक समय सीमा के भीतर पोस्ट को स्वयं हटाने की सुझाव देनी चाहिए समय सीमा के बाद दंड प्रक्रिया प्रारम्भ करना चाहिए,HI,Male,32.0,non-minority,ind,
R_2rO3EdssJF1ONHH,1.0,100.0,"Jo man, samaj aur samay ke anusaar nahi hai.",Nahi.,HI,Male,37.0,non-minority,ind,
R_2rOew5V90g9cXpK,1.0,100.0,"किसी व्यक्ति को गाली दे कर उसके लिए या उसके परिवार के बारे किसी भी तरह की आपत्ति जनक बात बोलना अभद्र भाषा में देख सकते है या बोल सकते है । गुस्से में कहे गए शब्द अमूमन अभद्र हो जाते है ।
",इंसान के अपनी बात रखने का पूरा अधिकार होता है लेकिन मर्यादित भाषा में ।,HI,Male,26.0,non-minority,ind,
