ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_1IWVd77ZquIbYSw,1.0,100.0,Nawoływanie do fizycznej przemocy.,"Fałszywych informacji znieważających konkretne osoby (typu ""Kowalski, wszyscy w twojej miejscowości wiedzą że jesteś pedofilem"", jako wyssaną z palca zniewagę).",PL,Male,32.0,non-minority,pol,
R_1j85Ao6G9naTTHJ,1.0,100.0,"Mowa nienawiści to słowa obrażające drugiego człowieka za to, że jest inny - religia, kolor skóry, ułomność itp - i nawołujące do eliminowania fizycznego takich ludzi ze społeczeństwa.","Nawoływać do przemocy, obrażać",PL,Female,53.0,minority,pol,
R_1j8uBer0QNrkyV6,1.0,100.0,"Życzenie śmierci , zachęcanie do przemocy","Pornografii, brutalności",PL,Male,7.0,non-minority,pol,
R_1JDU6S43DgiyMl1,1.0,100.0,"wyrażanie skrajnie negatywnych opinii o czymś/kimś, wypowiadanie się o kimś w sposób obraźliwy, językiem niekulturalnym, nieakceptowalnym społecznie","używać wulgaryzmów, słów obraźliwych lub uznawanych za obraźliwe, odnosić się w ten sposób personalnie do kogoś.",PL,Female,37.0,non-minority,pol,
R_1je2yjfveJrE4Fn,1.0,100.0,Treść mająca jedynie na celu obrażenie innych i wzbudzenie emocji,"nic, wszystko można mówić",PL,Male,10.0,non-minority,pol,
R_1JEpoZmtdS7H5CC,1.0,100.0,Wszystko co przeczy opinii obserwatora,"Opinii nawołujących do bojkotu, lub wyrządzania krzywdy",PL,Male,3.0,minority,pol,
R_1jIBmxPBC2kn9YX,1.0,100.0,Personalny atak na osobę lub osobę reprezentującą grupę społeczną,Nie czyńcie drugiemu co Tobie niemiłe,PL,Male,16.0,non-minority,pol,
R_1jiIJ5fTJTX8zfJ,1.0,100.0,"Mowa nienawiści jest bardzo trudna do dokładnego zdefiniowania, i dlatego w ogóle nie lubię tego określenia, gdyż stronnicza moderacja może je łatwo naginać. Moim zdaniem za mowę nienawiści powinno uznawać się najbardziej ekstremalne przypadki, czyli nawoływanie do przemocy lub groźby karalne.","Uważam, że moderacje internetowe powinny zakazywać mówienia tylko tego, czego zakazuje prawo w prawdziwym życiu. Niepewne przypadki powinny być rozstrzygane na korzyść zagrożonego użytkownika.",PL,Male,4.0,non-minority,pol,
R_1jIkJ8ZRfuBWEa6,1.0,100.0,"Nie ma czegoś takiego jak mowa nienawiści. Jesteśmy tylko my. Szarzy ludzie którzy chcą żeby ich zauważono pośród setek tysięcy innych szarych ludzi, ale w natłoku informacji jesteśmy w stanie wyłapać i zapamiętać jedynie skrajności i skrajne wypowiedzi. ""Mowa nienawiści"" jest produktem ubocznym świadomości ludzkiej która nie jest w stanie sobię poradzić z milionem odcieni koloru szarego i chcąc nie chcąc porcjuje rzeczywistość na ""białe"" i ""czarne"".","Udzielać informacji mogących posłużyć do budowy przedmiotów/substancji szkodliwych. (Jak zrobić bombę, jak wytworzyć substancję żrące etc.)",PL,Male,15.0,minority,pol,
R_1jjO3V3NhR4B6xU,1.0,100.0,nie ma czegos takiego. to wymysl tych ktorych wszystko obraza.,niczego juz nie mozna mowic bo za wszystko mozna dostac bana. swiat zszedl na psy,PL,Male,21.0,non-minority,pol,
R_1jjtHrI5Bf72kKA,1.0,100.0,Wszystko co nawołuje do FIZYCZNEJ manifestacji.,"Można mówić wszystko, hejt jest najbardziej pierwotną formą normowania się społeczeństwa - jedni dostają go za nic, drudzy sami się o niego proszą.",PL,Male,7.0,minority,pol,
R_1jlk37HXpUui5Lg,1.0,100.0,podżeganie do,życzyć komuś śmierci/głosić supremacji danej rasy,PL,Male,8.0,non-minority,pol,
R_1jNHxkcI6p0njCE,1.0,100.0,"Jako mowę, która po prostu obraża pewną osobę, grupę społeczną, nie tylko mniejszość, ale generalnie nienawiść do pewnej grupy/jednostki","Nie powinno się stosować mowy nienawiści, jest to prymitywne, i może oddziaływać w bardzo negatywny sposób na człowieka, dawać swoiste przyzwolenie na takie sytuacje",PL,Other,5.0,minority,pol,
R_1JOTaWYBFQDoSSh,1.0,100.0,"Tego pojęcia nie da się zdefiniować precyzyjnie. Mowa nienawiści to bezpośrednio skierowane do osoby słowa, które mają na celu skrzywdzenie jej. Przy czym przy ocenie tego nie ma znaczenia odbiór ofiary, bo niestety obrażają i krzywdzą nas różne, czasem niewinne stwierdzenia, ile raczej ogólnospołeczny odbiór tego, czy takie słowa są krzywdzace. Tak jak mówiłem, nie da się, musiałbym napisać esej a to nie miejsce na to ;)","Treści zakazanych wprost przez prawo. Przykładowo: bezpośrednie nawoływanie do przemocy, pornografia osób niepełnoletnich itd.",PL,Male,29.0,minority,pol,
R_1JPJ9ekWltWNtge,1.0,100.0,Mowa nienawiści to nawoływanie do wrogości wobec innych grup ludzi,"Nawoływanie do nienawiści płci, kultur, koloru skóry. Poglądy faszystowskie i komunistyczne.",PL,Male,7.0,non-minority,pol,
R_1jrI3tyZMZdEQF9,1.0,100.0,"Słowa, ktore wywołują poczucie zagrożenia i dyskomfortu u osób, których dotyczy."," agresywne nawoływanie do nienawiści, nagość, groźby karalne, napastowanie i nękanie",PL,Other,16.0,non-minority,pol,
R_1jV6FQHIE0d0Qz4,1.0,100.0,Treść nie prawdziwa. Mająca na celu tylko zranienie odbiorcy,Wolno mówić wszystko,PL,Male,24.0,non-minority,pol,
R_1jV6GJnH8yzHAIW,1.0,100.0,"""Mowa nienawiści"" to hasło używane do zaszufladkowania opinii lub wypowiedzi które są dla danej osoby niewygodne lub niepochlebne, służy ono do zamykania siebie oraz podobnie myślących ludzi w kółku wzajemnego klepania się po plecach","Moim skromnym zdaniem każdy powinien mieć nieograniczoną możliwość wypowiedzi w internecie, niezależnie od tematu i podejścia do niego",PL,Male,5.0,minority,pol,
R_1JWpKNXZMr4rN3g,1.0,100.0,Jawne grożenie śmiercią lub innego typu groźby karalne lub nawoływanie do prześladowania,Świadomie rozpowszechniać nieprawdziwych informacji na temat osób fizycznych i prawnych by działać na ich niekorzyść tj zniesławiać; grozić krzywdą,PL,Other,10.0,minority,pol,
R_1jy5nFUBwJQQKhj,1.0,100.0,"Nie ma czegoś takiego jak ""mowa nienawiści"". To buzz word służący ramowaniu dyskusji, przesuwaniu okna opertona i kneblowaniu oponenta w dyskusji. Istnieje brak wyczucia i brak dobrego wychowania.","Mlzna mówić wszystko - i ponosić tego konsekwencje.
",PL,Male,30.0,non-minority,pol,
R_1k2jbi7AuBakHuF,1.0,100.0,"Wypowiedź która bezpośrednio atakują daną osobę, lub grupę społeczną (a nie jej ideały, poglądy itp.). 
Wypowiedź w której dochodzi do bezpośrednich gróźb w stronę innej osoby, grupy społecznej/etnicznej itp.","Uważam że w mediach społecznościowych powinna być dość duża swoboda wypowiedzi i wolność słowa. Ludzie powinni mieć możliwość wolnego wypowiadania się i przedstawienia swojego światopoglądu. 
W mediach społecznościowych nie powinno się dokonywać bezpośrednich ataków na osobę (np. Ad Personam itp.). Wszelkie wypowiedzi godzące w wolność, poczucie bezpieczeństwa bądź godność danej osoby powinny zostać blokowane. Co do krytyki idei, bądź światopoglądu danej osoby to nie powinno być prawie żadnych ograniczeń. Atak na ideę danej osoby bądź jej światopogląd nie musi być bezpośrednim atakiem na nią i nie powinien być tak odbierany. Treści nie powinny być blokowane do momentu w którym każdy czuje się bezpiecznie i ma zapewnione podstawowe prawa takie jak godność itp. (To że kogoś uraża dana opinia nie powinno być podstawą do blokowania tej opinii w demokratycznym państwie)",PL,Male,7.0,non-minority,pol,
R_1K2ULWcuxWYUbyq,1.0,100.0,"Nie ma czegoś takiego jak ""mowa nienawiści"" ponieważ bazuje na ""subiektywnych"" odczuciach, definicja czegoś działa wtedy kiedy coś jest ""obiektywne""

",Każdy powinien mieć możliwość mówić wszystko i najlepiej podpisywać się pod tym od razu imieniem i nazwiskiem wraz załączonym portretem bez anonimowości,PL,Male,9.0,minority,pol,
R_1K3Il0F5SSHakgh,1.0,100.0,Nawoływanie do przemocy... wyzwiska.. dyskryminacja mniejszości,"Wyzwiska wobec rozmówcy, propagowanie przemocy, zabijania i ludzi i zwierząt, pornografia w mediach  ktore są dopuszczone dla niepełnoletnich, nazizm, wykluczenia spoleczne, narzucanie religii, szerzenie szkodliwych opinii dotyczących zdrowia czy medycyny typu leczenie raka tylko witaminą c, czy walka z zatwierdzonymi szczepieniami. Sceny drastyczne",PL,Female,33.0,minority,pol,
R_1K6FdXSYh6cRIxL,1.0,100.0,"Otwarte na wołanie do  zrobienia krzywdy innej osobie. Np podanie czyjegoś adresu i zachęcanie ludzi do atakowania tej osoby. 

 Powiedzenie komuś że jest ktoś idiota jest obraźliwe ale w żadnym wypadku nie powinno być karalne.","Otwarte groźby i zachęcanie ludzi do łamania prawa powinno być karalne (konkretnie przez rząd nie przez platformy społecznościowe )


Chce sprecyzować jeszcze jedna rzecz.
Jeżeli ktoś chce założyć platformę która zakazuje obraźliwego kontentu to powinien mieć do tego pełne prawo. Powinien tylko przedstawić jasne przepisy za co można stracić konto. Nie powinno być takiej sytuacji jak z YouTube gdzie twórcy kontentu mogą stracić konto dostając tylko informacje że złamali przepisy platformy ale bez informacji w jaki sposób, kiedy oraz jakie przepisy.",PL,Male,7.0,non-minority,pol,
R_1K84E325fUxpADg,1.0,100.0,Jako absurdalną wymówkę i odrealniony konstrukt,Treści skrajnie odrażających wedle ogólno przyjętej moralności,PL,Male,7.0,non-minority,pol,
R_1KdlgLr81g5USeD,1.0,100.0,"Aktywnie nawołującą do krzywdy/promującą pogląd, że pewne grupy ludzi są gorsze za cechy wrodzone i niezależne od nich/ napisane tylko z intencją obrazy odbiorcy/promującą poglądy szkodliwe i niebezpieczne ze względu na bycie sprzecznymi z aktualną wiedzą naukową",Jak w poprzednim pytaniu,PL,Male,8.0,minority,pol,
R_1Ke5TiKF3w0Y0Dj,1.0,100.0,Nawolywanie lub sugerowanie przemocy.,Nie wolno podżegać do przestępstw wobec nietykalności cielesnej lub wobec mienia. Szantaż jest wykluczony i pomówienia dotyczące kontrketnej osoby.,PL,Female,26.0,non-minority,pol,
R_1kFVl9K6oNIWXaI,1.0,100.0,Każdy ma prawo do własnej opinii,Wszystko można mówić,PL,Male,11.0,minority,pol,
R_1KgaBX0QiGYvdSx,1.0,100.0,"Konkretne, celowo obraźliwe słowa skierowane do konkretnej osoby lub grupy społecznej (np. mniejszosci). Nawoływanie do działań mogących komuś lub grupie zaszkodzić a nawet zagrozić. Przy czym liczy się kontekst. Te same słowa mogą mieć zupełnie inny wydźwięk, napisane na przykład jako ironiczny komentarz na grupie z założenia satyrycznej.",Jak wyżej. Kontekst jest ważny. Cenię sobie czarny humor. Czasem jednak nawet dobry żart potrafi być nie na miejscu. Kwestia wyczucia.,PL,Male,30.0,non-minority,pol,
R_1KllDbrxIqrAp27,1.0,100.0,"Kazdy ma prawo do własnej opinii i poglądów. Mowa nienawiści jest dla mnie wyłącznie wtedy, gdy nawołuje się do czynnego zrobienia krzywdy oraz się kogoś obraża. Gdy mówisz - Kościół powienien być odcięty od finansów państwowych- to jest to opinia. Gdy mówisz- kościoły powinnjy być spalone a księża aresztowani- to mowa nienawiści.","Nie obrażaj, nie wyzywaj, nie zachęcaj do robienia krzywdy.",PL,Female,26.0,non-minority,pol,
R_1kOolQwAejEn4wF,1.0,100.0,Mowa nienawiści jest wtedy kiedy ktoś nawołuje do śmierci drugiej osoby,"Jestem zwolennikiem wolności słowa, uważam że każdy powinien mieć prawo do wypowiedzenia się nie ważne czy to bardzo agresywny komentarz czy nie",PL,Male,3.0,non-minority,pol,
R_1Kxcs23PPnKn8Bl,1.0,100.0,"Ocena byłaby zbyt subiektywna. Organizacje walczące z mową nienawiści są zazwyczaj ślepe na mowę nienawiści wobec osób, z którymi się nie zgadzają, dlatego nie wierzę, aby problem dało się rozwiązać w sposób sprawiedliwy.","Cytując klasycznego Star Treka, ""w naszym wieku już się nie lękamy słów"".",PL,Female,16.0,minority,pol,
R_1l5lSlivQOK8xHz,1.0,100.0,"Podkopywanie wartosci lib szerzenie nienawisci do czegos lub kogos poprzez używanie zupełnie nieprawdziwych informacji lub przekrecania informacji w sposob absolutnie dyskredytujący jakąs grupę. Np: ""wszystkie p3daly to p3dofile"" albo ""polacy to tylko kradna samochody""",Nie powinno się rozpowszechniać czyichś danych osobowych lub udostepniac tresci przekazanych poufnie - to moze stworzyć realne zagrożenie dla tej osoby.,PL,Female,15.0,non-minority,pol,
R_1l5ZfRlmAgL9AtT,1.0,100.0,"Nawoływanie do morderstwa, wykluczenia, prześladowania ze względu na poglądy, religię czy rasę.","Że ktoś zasługuje na śmierć, że odbierze mu się życie, zdrowie lub zrobi krzywdę jemu bądź jego rodzinie adresowane personalnie.",PL,Male,10.0,non-minority,pol,
R_1l9puKBsV67w3Pb,1.0,100.0,"Obrażanie i namawianie innych do negatywnych, agresywnych zachowań.",Straszyć i poniżac.,PL,Male,44.0,non-minority,pol,
R_1lAXAuS6gKl42jF,1.0,100.0,"Mowa nienawiści to wypowiedź, która wywołuje obiektywne poczucie zagrożenia prawno-konstytucyjnego bezpieczeństwa osoby dysponującej pełnią praw, gdyż może stanowić uzasadnienie dla jej  prześladowania, usprawiedliwia jej prześladowanie, nawołuje do jej prześladowania bez jasnego wskazania metody (np. ""walczmy! Każdy posiada jakieś możliwości, by walczyć z naszymi wrogami""). Mowa nienawiści może też promować totalitarne ruchy polityczne, które deklarują po przejęciu władzy pozbawienie praw innych (np. ""a na drzewach zamiast liści, będą wisieć komuniści"")
Wyjątkiem jest np. emocjonalne życzenie śmierci czy złego losu sprawcom ludobójstwa, terrorystom, przestępcom seksualnym i samym siewcom mowy nienawiści, o ile nie jest to otwarte nawoływanie do linczu.
Mowa nienawiści znajduje się na pograniczu prawa i bezprawia, dlatego prawdopodobnie nie istnieje ścisła reguła i należy rozpatrywać przypadki indywidualnie.",Niebezpiecznych bredni.,PL,Male,37.0,minority,pol,
R_1LbaaPCCnxIsdJK,1.0,100.0,"Mowa nienawiści to poglądy mające na celu tworzyć narrację, w której osoby z grup marginalizowanych są demonizowane i dehumanizowane.",Nie powinno się wzywać do krzywdzenia i dyskryminowania innych ludzi.,PL,Female,3.0,minority,pol,
R_1Ld33YAkaFY1hiJ,1.0,100.0,Nie definiowałbym jej,"Wszystko wolno mówić, ostracyzm społeczny zadziała odpowiednio do skali problemu",PL,Male,6.0,minority,pol,
R_1LFRhR8LU0aH4vD,1.0,100.0,Nowoływanie do niejawiści względem grupy osób oraz groźby karalne,,PL,Male,6.0,minority,pol,
R_1lgDwzvNdotnxhJ,1.0,100.0,Groźby wobec konkretnych osób oraz wypowiedzi popierające stosowanie nieuzasadnionej przemocy (np ludobójstwa),"Nawoływanie do ludobójstw, zamachów stanu oraz groźby wobec konkternych osób.",PL,Male,4.0,non-minority,pol,
R_1lgGbrgeBGj0gEA,1.0,100.0,"Groźby karalne wobec osób, nawoływanie do działań skierowanych przeciw osobom lub grupom osób.","Grozić, obrażać przy pomocy słów niecenzuralnych, nawoływać do przemocy, stalkować, prowadzić rozmowy o treści erotycznej z małoletnimi, udostępniać treści pornograficzne osobom, które tego sobie nie życzą",PL,Female,45.0,non-minority,pol,
R_1LGozBvkadKKZsr,1.0,100.0,Jako bezpodstawne wyzywanie danej grupy lub osoby,W mediach nie powinno się rozpowszechniać kłamstw i fake newsów,PL,Male,7.0,minority,pol,
R_1LLMh8IstNTmIg5,1.0,100.0,Powoływanie się na fałszywe informacje w połączeniu z nawoływaniem do linczu/wyrządzenia krzywdy konkretnej osobie.,"Jak wyżej. Oraz ograniczyłbym powoływanie się na fałszywe dane (typu ziemia jest plaska). Ostatnio był fajny przypadek dość precedensowy w ESP, skazano gościa za podłożenie zdjęcia z Chin pod temat zamieszek w Hiszpanii.",PL,Male,19.0,non-minority,pol,
R_1llqPCQ1GY1sHS9,1.0,100.0,"Nie rozumiem samej idei ""mowy nienawiści"". Dla mnie jest to po prostu próba odebrania wolności słowa.","Powinno być wolno wyrażać swoją opinię na każdy temat, a jeśli ktoś się z wypowiedzią nie zgodzi, to trudno.",PL,Male,15.0,minority,pol,
R_1LMsDRSkHcij999,1.0,100.0,"Nawoływanie do przemocy, wyzywanie, odwoływanie się do np fizycznych cech danej osoby w sposób obraźliwy , grożenie","Nie można nawoływać do linczu na danej osobie, wyzywać jej. Jeśli rozmowa jest kulturalna powinna panować wolność słowa a nie POLITYCZNA POPRAWNOŚĆ",PL,Female,29.0,non-minority,pol,
R_1lnMuIFuTduwgQW,1.0,100.0,"Bezpośrednie poniżanie lub grożenie, chamskie lub nawet eleganckie. Należy jednak rozróżnić agresję pisaną od memów, które bywają mniej lub bardziej zabawne, w nieprzyjemny sposób ujazują punkt widzenia, ale same w sobie nie są bezpośrednią agresją.","Grozić przemocą w bezpośredni sposób, życzyć kalectwa lub śmierci, obrażać w chamski sposób.",PL,Male,27.0,minority,pol,
R_1lnqHJD5AgG0akb,1.0,100.0,Dyskryminacja i nawoływanie do przemocy.,Obrażanie ludzi i przemoc.,PL,Female,55.0,non-minority,pol,
R_1LNVotO4fXaALJ8,1.0,100.0,"Jest to zamierzony atak werbalny, który ma na celu wzbudzenie negatywnych emocji u danej osoby lub grupy.",Każdy powinien mieć prawo mówić to co chce. Mimo że jest wiele osób które będą nadużywać tego do trollowania. Zamiast cenzurować opinie z którymi się nie zgadzamy i zdań które nas bolą powinniśmy nauczyć się z tym radzić bo są to tylko słowa.,PL,Male,7.0,non-minority,pol,
R_1LNybQPpYg0cTkh,1.0,100.0,"No jak ktoś jest chujem glupim i życzy smierci ludziom, albo innych zlych rzeczy
Takto jak sie wyzywają, to w sumie co mnie to interesuje","No życzenia śmierci nie można, sugerowania, ze jakas grupa spoleczna jest gorsza z powodów niezaleznych od nich i jakies obrzydliwe pedofilskie rzeczy tez fuj",PL,Female,3.0,minority,pol,
R_1LO1UeeFZ8wXIf6,1.0,100.0,Nie ma czegoś takiego jak mowa nienawiści. Są tylko tematy niewygodne dla drugiej strony.,"Człowiek ma prawo mówić co chce, gdzie chce i kiedy chce",PL,Male,4.0,non-minority,pol,
R_1LpzenFN3FEsUle,1.0,100.0,"Mowa nienawiści to agresywne nienawistne wypowiedzi, nawołujące do pewnego znieważenia/agresji do konkretnej osoby lub grupy, wyzwiska.","Nie poiwnno się wyzywać ludzi, szczególnie na podstawie rzeczy, na które nie mają wpływu, typu rasa, płeć, orientacja, status społeczny, stopień sprawności",PL,Other,3.0,minority,pol,
R_1LRruJH730Tsuoz,1.0,100.0,Mowa nienawiści to groźby oraz namawianie do samobójstwa lub chęć popełnienia przestępstwa.,Nie wolno grozić śmiercią lub uszczerbkiem na zdrowiu drugiej osobie w sieci.,PL,Male,8.0,non-minority,pol,
R_1LSFGPJlroBy1Ob,1.0,100.0,"Mowa nienawiści jest gdy dana osoba nawołuje do morderstwa z nie ustosunkowaniego powodu 
Bądź obraża ona w sposób krytyczny i nie kontrolowany 
Wszelakie popkultury religie i czyjeś poglądy osobiste","Z osobistych doświadczeń na przestrzeni paru lat 
Jestem pewny ze w internecie nie można mówić prawdy 
Prawdy która w jakim kolwiek stopniu nie odpowiada osobą rządzącym w danym kraju",PL,Male,4.0,non-minority,pol,
R_1LTYAawnIObBpdQ,1.0,100.0,Nawoływanie lub grożenie do utraty życia lub zdrowia,"Jestem za pełną wolnością słowa i wyrażania swoich poglądów, ale z pełną odpowiedzialnością osób piszących mówiących. Uważam, za nieakceptowalne nawoływanie do lub grożenie komukolwiek utratą życia lub zdrowia.",PL,Male,31.0,minority,pol,
R_1Lu4uYpkyIoPsz2,1.0,100.0,"Umyślne obrażanie kogoś za pochodzenie, orientację seksualną, odmienność, ułomność, czy inną cechę, która jest niezależna od nas.","Jestem otwarty na wszelkie dyskusje. Nie powinno się pozwalać na ewidentne obrażanie innych. Jednak ważne jest to, żeby nie przesadzić z tzw. poprawnością polityczną, która może zabijać wymianę poglądów.",PL,Male,38.0,non-minority,pol,
R_1luad772AfMtLqk,1.0,100.0,"Jawne nawoływanie do robienie fizycznej krzywdy, tj. okaleczania, czy zabijania.","Wolność słowa do podstawa wolności, nie powinna być regulowana, ponieważ przestaje być wolnością. Trzeba być gotowym na to, że nasze zachowania, czy poglądy mogą być odbierane w negatywny sposób. Prawda ma gdzieś twoje samopoczucie.",PL,Male,11.0,non-minority,pol,
R_1lug9tLwNUH616R,1.0,100.0,"Treści zachęcające do lub pochwalające przemoc przeciwko osobom, lub grupom osób.","Patrz wyżej, ponadto fake newsy, oraz głupie i szkodliwe poglądy, które mogą wyrządzić niewinnym ludziom wymierne szkody lub doprowadzić do ich śmierci. Vide-propaganda antyszczepionkowa i antytransplantacyjna.",PL,Male,20.0,non-minority,pol,
R_1LujQnqnQkPBmJm,1.0,100.0,Mowa mająca na celu skrzywdzić lub przestraszyć swój cel.,Nie wolno grozić innym oraz celowo obrażać innych za to kim są.,PL,Male,9.0,non-minority,pol,
R_1Lv6ZI4vIuief17,1.0,100.0,Nie ma czegoś takiego. Są tylko zdemoralizowani ludzie którzy są słabi i zajmują dolne miejsce w hierarchiach.,"1. O żydach
2. O murzynach
3. O NWO
4. O żydach",PL,Female,7.0,minority,pol,
R_1Lvdig3rejSBrTS,1.0,100.0,Namawianie do zrobienia krzywdy,"Kazać komuś się zabić, mówić że jest bezwartościowy",PL,Female,9.0,minority,pol,
R_1LvPghwnY4ZjFW1,1.0,100.0,"Jako narzędzie służące jako pretekst do usuwania treści niezgodnych z linią polityczną szefostwa platformy społecznościowej ( głównie skrajnie lewicowej). Tzw mowa nienawiści nie jest ściśle zdefiniowana prawnie, może oznaczać dosłownie wszystko, jeżeli któś , ,poczuje się"" obrażony , może cię zbanować","Wszystko co powiesz może urazić jakiegoś dziwaka, więc na dobrą sprawę nie ma się czym przejmować.",PL,Male,17.0,non-minority,pol,
R_1lxBnwPeNF8A3hG,1.0,100.0,"Mowa nienawiści nie istnieje, jest to termin używany przez pewne grupy na każdy przejaw zachowań odmiennych od ich poglądów politycznych/społecznych","W idealnym scenariuszu powinno się mieć możliwość mówić wszystko bez żadnych konsekwencji prawnych. Jedynie dopuszczalne są konsekwencje społeczne np. ktoś z opcji politycznej A demonizuje polityka opcji B. W tym wypadku społeczeństwo powinno osądzić jak zachowywać się wobec osoby A. Jedyne reperkusje prawne dopuszczalne są w przypadku otwartego wezwania do przemocy (polityk A mówi swoim obserwującym żeby zaatakowali polityka B przy najbliższej okazji, w określonym miejscu i czasie etc.).",PL,Male,7.0,minority,pol,
R_1LzB7kY8HVyJWYk,1.0,100.0,Wypowiedzi nawołujące do lub grożące przemocą w kierunku danej grupy (w tym życzenia śmierci bądź innej krzywdy),Moim zdaniem można mówić wszystko z wyjątkiem gróźb karalnych,PL,Female,8.0,minority,pol,
R_1lzSgfBFzyEPkGG,1.0,100.0,Polityczny slogan lewicy potrzebny do utrudnienia życia normalnym ludziom.,"Obrażać uczuć religijnych, stosować groźb zdefiniowanych w kodeksie karnym.",PL,Male,16.0,non-minority,pol,
R_1M3RRmObmyCgHeI,0.0,99.0,"Mowa nienawiści to język obrażający przekonania i uczucia ludzi, którzy żyją  i myślą zgodnie z ich doświadczeniem, wiedzą, a przede wszystkim, tym co czują. Język nienawiści to prowokowanie  innych do wywoływania w nich negatywnych emocji i wdawania się w niepotrzebne dyskusje.","W mediach społecznościowych nie powinno się świadomie szydzic, obrażać i oceniać innych. Można rozmawiać na każdy temat bez oceniania tej osoby, bo każdy z nas jest wyjątkowy na swój sposób i ma inna świadomość istnienia. Ale zawsze trzeba też postawić jasne granice, jeżeli ktoś pisze o nas lekceważaco lub obraźliwie. Krótko mówię tym osobom: do widzenia i miłego dnia",PL,Female,47.0,minority,pol,
R_1M4WUvtrktQ1A0Z,1.0,100.0,Brzpośrednie nawoływanie do przemocy nądź sianie strachu i uprzedzeń w oparciu o nieprawdziwe lub wyolbrzymione oskarżenia,Że powinno aię zabijać kogokolwiek,PL,Male,16.0,non-minority,pol,
R_1M4ZL2eP99CaNso,1.0,100.0,osobiste groźby,Nie wolno grozić innym.,PL,Male,25.0,minority,pol,
R_1M6srIYAT47FWMy,1.0,100.0,"Atakowanie wszystkich osób z powodu ich koloru skóry, pochodzenia, religii i poglądów politycznych, preferencji seksualnych i wszelkich zachowań, które nie mają intencji aby obrażać innych  ludzi","Niczego, co by obrażało innych ludzi lub ich zachowania ale to wymaga kultury i posiadania wartości w życiu",PL,Female,52.0,non-minority,pol,
R_1mEfXK9pEEHiXWE,1.0,100.0,Mowa nienawiści to nawoływanie do represjonowania pewnej grupy ludzi,"Według mnie powinno być wolno mówić wszystko, po to jest internet",PL,Male,4.0,non-minority,pol,
R_1mEmojo3YExihY4,1.0,100.0,Nie istnieje,Wszystko wolno mówić,PL,Male,4.0,non-minority,pol,
R_1mf4EyMHp0eFhVb,0.0,99.0,Prześladowanie innych,Nie wiem,PL,Female,43.0,minority,pol,
R_1mgD5FyTUMjNCmn,1.0,100.0,Skrajnie obraźliwe stwierdzenia kierowane bezpośrednio do osoby lub sprecyzowanej grupy osób. Wszelkie groźby i nawoływania do agresywnych zachowań.,,PL,Male,19.0,non-minority,pol,
R_1mgsU84qdCq4c6Q,1.0,100.0,Nie ma czegoś takiego. To wymysł mający na celu ograniczenie wolności słowa i swobody wypowiedzi.,,PL,Male,15.0,minority,pol,
R_1mIY16hKE4AUtPz,1.0,100.0,"Nawoływanie do bezpośredniego linczu, treści zagrażające zdrowiu i życiu",Groźby karalne,PL,Female,16.0,minority,pol,
R_1MJNhxS2GRvJyRr,1.0,100.0,"Zachęcanie do przemocy w stosunku do osób przynależących do jakiejś grupy, wyłącznie lub w dużym stopniu ze względu na fakt przynależności do grupy bądź działanie na rzecz tej grupy","Otwarcie zachęcać do inicjacji przemocy, rozpowszechniać treści jawnie fałszywych",PL,Male,3.0,minority,pol,
R_1MNhJSxh3PDH0E3,0.0,99.0,"Nie uważam, że mowa nienawiści w ogóle istnieje. Każda osoba która wyraża swoją opinię na forum publicznym musi być narażona na krytykę oraz musi umieć własne zdanie obronić.",Można rozmawiać o absolutnie wszystkim. Nie popadajmy w paranoję. Gdy spotykam się ze zbyt kontrowersyjną opinią to po prostu mówię sobie że to kretyn i scrolluję dalej ;),PL,Male,12.0,non-minority,pol,
R_1MQbE9qWP6Q9Jcr,1.0,100.0,Publiczne nawoływanie do agresji fizycznej lub werbalnej przeciwko określonej grupie bądź też osobie.,Tego co wyżej,PL,Other,9.0,minority,pol,
R_1MQflypxSTZakLD,1.0,100.0,"Mowa nienawiści to tylko wymysł lewicowych aktywistów, wymyślony w celu uciszenia swoich przeciwników",Wszystko można mówić.,PL,Other,10.0,non-minority,pol,
R_1mUCIwkFMu9K1Hr,1.0,100.0,Jawne obrażanie innego człowieka lub grupy ludzi oraz nawoływanie do dalszego prześladowania.,"Według mnie można mówić wszystko, na tym polega wolność słowa.",PL,Male,4.0,non-minority,pol,
R_1mUYFqd7mQtvaby,0.0,99.0,"Dyskryminacja wszystkiego, co inne dla osoby komentującej.","Nie wolno szydzić i umniejszać komukolwiek, a zwłaszcza tym, którzy mają inne poglądy niż my.",PL,Female,34.0,minority,pol,
R_1mwQsD4CeMjgB7k,1.0,100.0,"Wyrażenia mające na celu zachęcić do przemocy wobec danej grupy lub osoby, albo będące przemocą słowną.","Nie powinno się nawoływać do popełniania przestępstw, ataków i innych rodzajów krzywd wobec innych grup bądź osób",PL,Male,8.0,non-minority,pol,
R_1mwvOIwgJDB8EeC,0.0,99.0,"Groźby, życzenie komuś najgorszego itd","Nie wolno nawoływać do przemocy, łamania prawa i wysyłania jakich okleiłem gróźb",PL,Male,4.0,non-minority,pol,
