ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_1pXWlqU7GvuEzeI,1.0,100.0,"Belli irka veya gruba etnik kokene karsi, yalan ve iftira duzeyinde haber yapma, hakaret etme, asagilama","Cocuk tacizi, teror orgutlerinin propagandasi, bir grubu ulkeyi veya etnik kokeni tarihi gercekleri saptirarak asagilama...suçu ve suçluyu ovmeye karsi onlemler alinmali...",TR,Male,25.0,non-minority,tur,
R_1pyByTLJhp17YrA,1.0,100.0,"Genel düşünemeyen, hep kendi düşüncelerinin doğruluğuna inanan, etrafa atgözlügü ile bakan, bencil insanlar!","Herkes empati yaparak, başkalarının hak ve özgürlüklerine zarar vermeden özgürce fikrini sunabilmelidir.",TR,Female,47.0,non-minority,tur,
R_1q32puFXPFbcixL,1.0,100.0,"Nefret söylemi ve nefret suçu kavramlarının sürekli birbirleriyle karıştırıldığını düşünüyorum. Nefret söylemi, doğrudan ve gerçekleşmesi olasılığı bulunan şiddete yönlendirmediği sürece, serbest olmalıdır. Ne zaman ki şiddete doğrudan yönlendirme gerçekleşir ve gerçekten bir nefret suçu işlenmesi riski doğar, işte ancak o zaman bunun bir cezası olabilir.","Şiddete doğrudan yönlendiren, teşvik eden ve bir nefret suçu işlenmesi riskini doğuran söylemler dışında her şey özgürce ifade edilmeli.",TR,Male,26.0,minority,tur,
R_1Q6kn9jYjhquAuj,1.0,100.0,Şahsa edilen ağır küfürler,,TR,Male,3.0,non-minority,tur,
R_1Qb8GZmvVnUgpAi,1.0,100.0,Insan varsa bazı şeylerin önüne geçmek imkansız.,Icitici olmayan sözler herkese saygılı,TR,Female,41.0,non-minority,tur,
R_1QgPv9ihkeSBp44,1.0,100.0,Tehdit ve hakaret içeren söylemler,Tehdit ve hakaret içeren söylemler,TR,Male,49.0,non-minority,tur,
R_1QiLzeKBPkmKiCA,1.0,100.0,Kendi içinde sağlıksız psikolisijisi olanların davranış şekli nefret söylemine dönüşür.,Tehdit ve yalan yanlış başkaları hakkında bilgi yayılmasına izin verilmemeli.,TR,Female,41.0,non-minority,tur,
R_1qWlGRSOdXuOrdz,1.0,100.0,Kişiye kanıtlanamayacak mesnetsiz yaftalamada bulunmak,Sosyal yapıyı ayrıştırıcı alenen tahkir içeren paylaşımlaf,TR,Male,32.0,non-minority,tur,
R_1QzlDIqV3m8lPaY,1.0,100.0,Bilgi sahibi olmadan fikir beyan etmek,"Bilgi sahibi olmadan, Toplumun değer yargıları hakkında yanlış demeç vermesi",TR,Male,34.0,non-minority,tur,
R_1rBJHHnyyIq9Dhc,1.0,100.0,Bir fikirden ziyade bir insana söylenen kişinin hoşuna gitmeyen ve insanlığın değerlerine uymayan bir söylem.,"Ciddiyeti bulunmayan ırkçı, cinsiyetçi vb. ""meme""ler harici her tür aşırı ofansif açık nefret ve şiddet söylemleri.",TR,Male,3.0,non-minority,tur,
R_1rcC3HDHHGsvzx6,1.0,100.0,"Saldırganca, vur kır öldür gibi kışkırtıcı",Katliam çağrısı vb,TR,Female,23.0,non-minority,tur,
R_1rcwalApDVgNnDZ,1.0,100.0,"Karşıdaki kişinin görünüş, görüş, inanç, davranış ve değerlerine saldıran olumsuz söylemler",Yukarıdakinin aynısı. Özel konuşmalar dışında ortak alanlarda nefret söylemleri engellenmeli. İkili özel konuşmalar kişileri ilgilendirir.,TR,Female,46.0,non-minority,tur,
R_1rIKrKgFz70hoXo,1.0,100.0,Hakaret ve aşağılayıcı cümleler. Tehdit ve kötü dilekler,Yok,TR,Other,33.0,minority,tur,
R_1rrKDhDJI0Zkg3q,1.0,100.0,"Nefret söylemini bir topluluğun veya direkt bir bireyin hakkında bir kişisel fikri şiddet veya şiddete meyilli bir halde, kırıcı, hakaret veya tehdit şeklinde belirtilmesi olarak tanımlıyorum.",,TR,Female,3.0,minority,tur,
R_1rvsIRg88WbmhPb,1.0,100.0,"Karşıdaki kişiyi dışlayan, kötü hissetmesine neden olabilecek ya da bir şekilde sahip olduğu değer ve düşünceleri aşağılayan iyi niyet içermeyen sözler.","Sosyal medya herkesin fikirlerini yanlış olsa bile belirtebileceği bir alan olmalıdır. Ancak karşıdaki kişiyi ciddi şekilde rahatsız edecek, insanlık dışı sözler söylenmemelidir.",TR,Female,4.0,minority,tur,
R_201wzCxZpiBX8ml,1.0,100.0,.,.,TR,Male,27.0,non-minority,tur,
R_211dkN1KFMJrtja,1.0,100.0,"Cinsel taciz. Cana, mala tehdit","Alay edilme, kandırma amaçlı yanıltıcı paylaşımlar...",TR,Male,27.0,minority,tur,
R_211z1lPATajoADk,1.0,100.0,Psikolojik sorunları şiddete tacize maruz kalmış kişilerdir şiddetin olduğu ortamda büyümüş veya uzun zaman geçirmiş kişilerdir,insanları aşağılama küfür  şiddet görüntüleri olmamalı hakaret içermemeli bunun dışında makul içeriklere de izin verilmeli,TR,Male,31.0,minority,tur,
R_21aEif4VKWDXaHI,1.0,100.0,Kişi onur hak ve edep adap çizgisinin dışına çıkması benim gözümde nefret söylemi,Hakaret yalan haber küfür müstehcen şeyler ve saçma sapan bağımlılık yapacak oyunların kısmen yasaklanması veya kapatılması taraftarıyım,TR,Male,21.0,non-minority,tur,
R_21Aoj8NJrbHSrf7,1.0,100.0,Kendi hayatları ve karakterlerine bakmaksızın karşıdaki insanın kendisine fiziksel olarak ulaşamayacağını düşünerek aşağılık kompleksi ile tüm öfke birikimini iletmesi nefret söylemidir,Düşünce özgürlüğü başlığı altında kırmadan incitmeden kişileri değil konuları saygı çerçevesinde tartışmalı ve yorumları bu kriterde gerçekleştirmeliyiz,TR,Female,16.0,non-minority,tur,
R_21d3qeblxEM50jm,1.0,100.0,"Karşısındakini ölümüne yermek ve etrafını bu yönde kışkırtmak
","Ağır hakaret, küfür",TR,Female,52.0,non-minority,tur,
R_21FgUu00zbBEmW8,1.0,100.0,"Din,dil ırk ve cinsiyete belli bir kitleye hakaret.",herşeye izin verilmeli,TR,Male,3.0,non-minority,tur,
R_21FmMRhidDoMjTN,1.0,100.0,"Bana göre nefret söylemi, insanların aslında bastırdığı duyguları başka bir insanın yaşadığını görünce ona karşı oluşan bir kin ve bu histen dolayı yaptığı bir hareket.","Kesinlikle istismar ile alakalı paylaşımların, küçük çocukların dahi erişebileceği sosyal platformlarda yayınlanmasına karşıyım. Istismar ve benzeri söylemlerin izin verilmemesi gerektiğini düşünüyorum.",TR,Female,3.0,minority,tur,
R_21gpBi0KN5bLtks,1.0,100.0,"İnsanı ve değerlerini küçümseyen,aşağılayan, tehdit eden vs her fikir nefret söylemi dur.",En uç ta olsa da okuyanları tedirgin etmeyen her türlü fikirler söylenebilir.,TR,Male,43.0,non-minority,tur,
R_21h5UwBw1M79yxM,1.0,100.0,Hakaret aşağılama kin içeren kelimeler,Hakaret aşağılama kin içeren kelimeler Ve tehdit taciz şiddet içeren kelimeler söylemler,TR,Female,38.0,non-minority,tur,
R_21pwCYKmN5NDYYd,1.0,100.0,"Belli bir sosyal sınıf ve/veya toplumsal düşünce ve/veya belirli kriterlerle ayırt edilebilen yaşam biçimleri ile belirli bir din, görüş, etnisite, cinsiyet üzerinden 3.kişilerce genelde özele kolayca  ayrıştırılabilecek birey ve/veya insan topluluklarının, negatif hislerle ve/veya muhataplarına da negatif hissiyat oluşturabilecek bilinçli kelime seçilimleriyle hitap edilerek; kırıcı söylemde bulunulması","Demokrasilerde ve sosyal medyada, aslen tabiatı itibariyle+hedeflediği nokta itibariyle+antidemokratik bir düzen inşaa etmeye odaklı siyasi hareketler ile
 kişilerin ve/veya kişi topluluklarının temel hak ve özgürlüklerini tehdit eden görüş ve düşüncelerin(ırkçılık, köktendincilik vs.) ifade özgürlüğü olmamalıdır...",TR,Male,32.0,non-minority,tur,
R_21ynqVxwMO5cxvu,1.0,100.0,"Her hangi bir kavram, kurum, topluluk ya da kişiden nefret ettiğinin ifadesi","Bir sınırlama olmamalı.
Benim datamı satarak, bana reklam izlettirerek para kazanan bir ortamın herhangi bir söylemime izin vermek ya da vermemek ne haddine.",TR,Male,43.0,minority,tur,
R_22FAG6ppMaraK88,0.0,99.0,"Insanlar toplumdaki bir grup hakkında her zaman olumlu ve iyi niyetli düşünmek zorunda değil. Bunu bir sorun olarak görmüyorum. Sorun olarak gördüğüm; düşünceler ifade ederken seçilen cümlelerin kendisi gibi düşünmeyenlere karşı incitici, aşağılayıcı ve saldırgan olması, toptancı ve önyargılı yaklaşım içermesi durumudur. Ben bu durumu nefret söylemi olarak tanımlarım.","Tehdit içeren, azınlık olsun çoğunluk olsun bir grubu tümden aşağılayan, suçlayan, hedef gösteren saldırgan ifadelere yer verilmemeli.",TR,Female,31.0,non-minority,tur,
R_22kW2bB4LN6niVQ,1.0,100.0,Haksızlık,Adaletsizlik,TR,Female,16.0,non-minority,tur,
R_22lyDPYjVkmdWzp,1.0,100.0,"Küfür, manipülasyon",Manipülasyon,TR,Male,22.0,minority,tur,
R_22M7r0TdJ47JrfQ,1.0,100.0,"Karşımızdaki kişinin duygu, düşünce ve değerlerini yeri geldiğinde dış görünüşünü de hiçe sayarak kırıcı, irite ve sinir edici sözler söylemek","Aşırıya kaçan hareket, küfür sözcükleri; aşağılayıcı ve iğneleyici (kışkırtıcı) saldırgan söylemler",TR,Female,3.0,non-minority,tur,
R_22Qsy0FIK8dunAL,1.0,100.0,"Irki ve milli, ailevi değerler vs edilen hakaretler, tehditler veya ağır alay etme tarzı içerikler Nefret Söylemi içerikli olabilir.","Milli değerlere hakaret, Irkçı tavırlar, Dinî değerlere saygısızlık (kara mizah vb.), Kişiye direkt edilen küfür ve tehditler.",TR,Male,7.0,non-minority,tur,
R_22RMyz37lCi4vws,0.0,99.0,karşıt görüşe hayat hakkı tanımamak,hakaret etmeden her görüş söylenmeli,TR,Male,40.0,minority,tur,
R_22xdqwdGvEnoBTz,1.0,100.0,"İncitici olan cümleler nefret söylemidir 
",Bir başkasına yönelik hakaretli cümle kurulmasına izin verilmemeli,TR,Female,9.0,non-minority,tur,
R_232nix319IZx2TE,1.0,100.0,"Bir kimseye veya bir olaya aşırı olumsuz duyguyu beyan etmektir.
","Küfür,hakaret,karşı fikir beyan edenleri aşağılama.",TR,Male,42.0,non-minority,tur,
R_23VkRqQrbge1Q65,1.0,100.0,"Bütün etnik kökenlere, derilerinin renklerine, farklı inanışlara, kendi halkına (muhaliflerine) karşı yapılan söylemler nefret söylemidir ve cezalandırılmalıdır.","Öncelikle, dünyada sınırlar kaldırılmalı, dünya, üzerinde yaşayan canlılar içindir ve tek elden yönetilmeli, ayrı devletler olmamalı. Başka sınıf, ırk, dil, din aleyhine söylemlerde bulunanlar yaptırımla karşılaşmalı.",TR,Male,57.0,minority,tur,
R_240fER1kQTnRTBy,1.0,100.0,Konu ettiği şeye karşı şiddet ve nefret içeren olumsuz cümleler.,Sosyal medyada insanları aşağılayıcı ve incitici hiçbir şey söylenmemeli.,TR,Female,9.0,non-minority,tur,
R_242UGq6lXHffxFH,1.0,100.0,Her hangi bir fikir karakter veya tapluluğu aşağılayıcı inanç veya düşünce özgürlüğüne karşı kin veya nefreti dile getiren davranış,Cevap vermek istemiyorum,TR,Male,14.0,non-minority,tur,
R_24I95c2Z8SiWGI1,1.0,100.0,Tıksınme ve saldırganlık içeren aşağılayan söylemler,Irkcılığa nefrete provakasyona ve yalan bilgilere izin verilmemeli,TR,Male,28.0,non-minority,tur,
R_24uXSlLhwzMTovv,1.0,100.0,"Belirli bir grubu ya da insanı sadece inancından, yaşam tarzından, ırkından ya da siyasi görüşünden dolayı yaşam hakkı olmadığını iddia etmek, şiddete hedef göstermek nefret söylemidir","Şu ya da bu grup ya da insan sadece yaşam tarzı, inanışı, ırkı, düşüncesi vb yüzünden yaşamamalı, özgürlüğü elinden alınmalı gibi ifadelere izin verilmemeli",TR,Male,32.0,non-minority,tur,
R_24wIcNw8uzTso06,1.0,100.0,"Halkım belli bir kesimini(eşcinseller, siyahiler, müslümanlar vb.) genelleyerek nefret söyleminde bulunmak",Gerçekten çok abartılıysa nefret söylemi.,TR,Male,3.0,minority,tur,
R_25Apn6foCuGgU7f,1.0,100.0,Aşağılama,Haksızlıklar koruyamaz haksızlığın arkasında durursan nefrete dönüşür,TR,Male,48.0,non-minority,tur,
R_25FTCew9oHYPS7z,1.0,100.0,.,Karşı tarafın can ve mal sahibi olma hakkına karşı olan sözlere izin verilmemeli.,TR,Male,4.0,minority,tur,
R_25QIZFwBAa0DFN0,1.0,100.0,Dincilik ırkçılık cinsiyet ayrımcılığı (baskısı),"  
   Edep çerçevesinde olmak üzere her şey söylenmeli-yazılmalı!Herkes söylediğinin -yazdığının insana yakışır olmasına dikkat etmeli.",TR,Male,59.0,non-minority,tur,
R_25RRU8nL9XEwduh,1.0,100.0,"görüşleri dikkate almadan, umursamadan yorumlama",yukarıdaki.,TR,Male,8.0,non-minority,tur,
R_25uq9BSR84cHOc6,1.0,100.0,"Küfür, hakaret veya rencide edici fotoğraflar","Pedofili,nekrofili,zoofili,ensestlik gibi insan haklarına ve etik ahlaka aykırı davranışlar",TR,Female,7.0,minority,tur,
R_26bZUzzyz5c3B98,1.0,100.0,"Küfür, tehdit, fiziksel alay ve zayıf noktalara hakaret",,TR,Male,8.0,non-minority,tur,
R_26ey4flJSiWvvxr,1.0,100.0,İki sebepten ortaya çıktığını düşünmekteyim biri artık sabrı kalmayıp yaşadıkları yüzünden agresifleşen insanların kendilerini ifade etmeye çalışırken konuştukları biride cahil insanların manipüle ederek bir olaya tek taraflı bakıp o tarafı ölümüne savunurken ki söylemleri,"Yıkıcı eleştiriler ve bir topluma, bireye,kültürel değere hakaret edilmesi",TR,Male,3.0,minority,tur,
R_272nPDapD1G9hpH,1.0,100.0,Nefret söylemi kavramının varlığını kabul etmiyorum.,"Sosyal medya'da her fikre yer verilmeli ancak uyuşturucu madde, silah veya patlatıcı yapımı gibi tehlikeli bilgilerin paylaşılmasına sınır getirilmeli. Insanlar aksiyonlarıyla yargılanmalı düşünceleriyle değil.",TR,Male,4.0,non-minority,tur,
R_273GdN6EsVDnc3N,1.0,100.0,"Kişileri hedef gösteren, kişisel sınırlara saygı duymayan, ismi ne olursa olsun farkliliklara yapilan her türlü satasma ,taciz,siddet iceren soz nefret soylemidir",Yasam hakkina kast eden veya edilmesine neden olacak sözlere izin vermemeli,TR,Female,20.0,minority,tur,
R_27BBNa6sq3hTa5M,1.0,100.0,"Bir kişi yada grubu rencide ve tehdit eden, onlara şiddeti savunan her türlü paylaşım nefret söylemidir. Kara mizah bunun bir parçası değildir.",Kişilerin toplumun işleyişini ve uyumunu bozan gruplardan (mülteciler yada saldırgan siyasi gruplar) rahatsızlık duyması sosyokültürel çakışmadır ve bunu etik dışı olmamak şartıyla dile getirmesi fikir özgürlüğüdür. Cümleler aşağılayıcı ve rencide edici boyuta geldiğinde müdahale edilmesi gerekir.,TR,Female,30.0,minority,tur,
R_27ePzC9SwwpYsBp,1.0,100.0,Bilmiyorum,Bilmiyorum,TR,Female,3.0,non-minority,tur,
R_27ImuVFuA4HiDQW,1.0,100.0,Din Irk Mezhep gibi seçimlere karşı aşağılayıcı sözler söylenmesidir. Ayrıca insanların değiştiremeyeceği fiziksel özellikleri ile alakalı da kötü sözler söylenmesidir.,"Bölücü faaliyetler, Siber zorbalık",TR,Male,16.0,non-minority,tur,
R_27lfvmJMbxVBHOt,1.0,100.0,Nefret söylemi bence sana istemediğin haketmediğin şeylerin yapılması dır,Yoktur,TR,Female,36.0,minority,tur,
R_27p1MGBK4kPGzBI,1.0,100.0,Bir kişiye veya gruba veya toplumun geneline yönelik negatif düşüncelerin  kelimelerle ifade şekli,insanlık vicdanının izin vermeyeceği hiç bir şeye izin verilmemeli,TR,Male,34.0,non-minority,tur,
R_27QHtQojURb2x1T,1.0,100.0,Kişiye direkt hakaret etmek,Küfür edilmesi,TR,Female,19.0,non-minority,tur,
R_27r11rIHbvgjhqO,1.0,100.0,Din dil ve ırk saldırıları,,TR,Male,38.0,non-minority,tur,
R_27TOhqP1YulpW0E,1.0,100.0,Vahşice saldırı ifadeleri bence nefret söylemi.,"Küfür, hakaret ve yalan bilgi paylaşımı olmamalı.",TR,Male,24.0,non-minority,tur,
R_27y4Gn7fjNB3Z5V,1.0,100.0,"Düşünce özgürlüğü diye bir konu var . Yazı olan yerde herkes farklı algılar, görüşlere sahip . Görüşlerini paylaşmakta özgür olmalı .",İnsanlar özgürce düşüncelerini ifade etmeli .,TR,Female,9.0,non-minority,tur,
R_28GJoJfPx7qPIci,1.0,100.0,kişinin şahsına ve fikirlerine acımasızca hakarette bulunmak,"onur kırıcı, kişide travma oluşturabilecek ve kişinin fikirlerine saygısızca kaba şeylerin söylemesine izin verilmemeli",TR,Female,3.0,minority,tur,
R_296Qj2rhUKV10c7,1.0,100.0,"Bu söylemlerde ki temel nedeni, ülkeyi yönetenlere düzenleme ve eğitim programlarında yol gösterici olmalı.",Kişisel hak ve özgürlüklere yani özeline ve fiziksel eyleme girmemek kaydıyla kişisel fikrini söyleyebilir.,TR,Female,56.0,minority,tur,
R_29ag57ThdfFumJL,1.0,100.0,"Bir grubu, azınlığı hedef gösteren yazılar ve bunu destekleyecek insanların da olması. Kitle halindeki bir gruba kitle halindeki başka bir grubun nefretini besleyecek söylemler.",Kafam çok karışık.,TR,Female,11.0,minority,tur,
R_29g1HJks4h8amZX,0.0,99.0,Başkalarının ilgi alanını ti’ye almak,"Hakarete ve küfre izin verilmemeli
",TR,Male,60.0,non-minority,tur,
R_2a9LbQ39X8vPgMa,1.0,100.0,"Hakaret düzeyinde olan ifadeler. Örneğin karşıt görüşlü kişinin yaşama hakkından mahrum bırakılmasının istenmesi, yahut zarar vermek istemek gibi.",Hakaret düzeyinde olan ifadeler. Hakaret ve tehdit harici izin verilmeli.,TR,Male,9.0,non-minority,tur,
R_2aExYgxShhMuRDc,1.0,100.0,ayrımcılık içeren insanların gününü kötü geçirmesine sebep olacak her türlü söylem nefret söylemidir,cinsiyetçi ırkçı homofobik transfobik sözler söylenmesi kısacası ayrım içeren her türlü sözlerin söylenmesine izin verilmemeli,TR,Other,17.0,non-minority,tur,
R_2AGdbjKAJizZFsE,1.0,100.0,insani değerlerin ayaklar altına alınması,aşağılayıcı küfür dolu mesajlar,TR,Male,53.0,non-minority,tur,
R_2ahrl6vqEhgdUKD,1.0,100.0,Irk ve dini inançlarından dolayı karşındakini aşağılamak,Başını kuma gömen deve kuşu olmayı Red ediyorum,TR,Male,37.0,non-minority,tur,
R_2akSBvSq0KZ7cAc,1.0,100.0,İnsanların din dil ırk yaşam tarzı hakkında hakaret ve tehdit içeren söylemler nefret söylemi,Küfür tehdit ve aile bireylerini hakaret söylemleri,TR,Male,35.0,minority,tur,
R_2aLg6s9a2ugQ9Fe,0.0,99.0,Görünüşü ya da fikirleri kendisinden farklı olanların varlığına dahi tahammül edemeyen insanların görüşleri .,"Psikolojik , fiziksel veya sözel şiddete izin verilmemeli .",TR,Female,40.0,non-minority,tur,
R_2ammTCQprQvLL1u,1.0,100.0,Tahammulsuzluk,Hersey kin gitmeden tartisilmali,TR,Male,44.0,non-minority,tur,
R_2asK6Tl0m5cKaR9,1.0,100.0,"şiddet hakaret küfür
",kişiye veya kuruma yalan iftira  şiddete izin verilmemeli,TR,Male,50.0,minority,tur,
R_2AWnV1tVyHU7mP0,1.0,100.0,Tek taraflı ve yıkıcı,Saygızlık dışında her şey,TR,Male,28.0,non-minority,tur,
R_2b0ZMojNDgCUnQ8,1.0,100.0,"Kaba kuvvete şiddete saldırganlıga
Başvurmadan fikirlerin acıkca 
Konuşulmasindan yanayım","Saldirganlık küfur hakaret yanlıs 
Oldugunu bildigi halde devam ederse 
İzin verilmemeli",TR,Male,58.0,non-minority,tur,
R_2B9UWQ9dTL3WPAt,1.0,100.0,Bir grup veya azınlığa karşı genelleme içeren şiddeti teşvik eden ve/veya aşağılayıcı ifadeler.,Bir grup veya azınlığa karşı genelleme içeren şiddeti teşvik eden ve/veya aşağılayıcı ifadelerde sosyal medya şirketleri devreye girmeli.,TR,Female,34.0,non-minority,tur,
R_2BbLZusrKZ5SP0N,1.0,100.0,Aşağılayan ayrıştıran küfür eden dincilik yapan hırsızlık yapan v.b.,Edep çerçevesi içinde her şey soylenmeli,TR,Male,59.0,non-minority,tur,
R_2Bi0NH0EjDenE9M,1.0,100.0,Sosyal medya asla sonsuz özgürlük içinde olmamalı,Asla ama asla küfüre yer verilmemeli,TR,Male,38.0,non-minority,tur,
R_2bJhDnzhCQ3wlLZ,1.0,100.0,Yorum yok,Yorum yok,TR,Male,31.0,minority,tur,
R_2bVhjk352Tl8W2n,0.0,99.0,"Irk, milliyet, doğuştan veya sonradan oluşan fiziksel veya inançsal farklılıkları dışlayan öneriler veya imalar nefret söylemleridir","Irk, milliyet, doğuştan veya sonradan oluşan fiziksel veya inançsal farklılıkları dışlayan öneriler veya imalar nefret söylemleridir. İzin verilmemeli...",TR,Male,61.0,non-minority,tur,
R_2bWrpzwCzOPzIwU,1.0,100.0,Nefret söyleminde bulunan insanları cahil ve bağnaz görüyorum. Ayrımcılığı benimsemiş ve kendilerini geliştirememiş insanlar böyle söylemlerde bulunur.,"Kimsenin dinine, inancına, ailesine, ırkına yada siyasal görüşüne küfür edilmemeli. Herkes aynı görüşü paylaşmak zorunda değil, kimse kimseye hakaret etmemeli. Küfürlü konuşan, nefret söyleminde bulunan şahıslar uyarı almalı. Devam ettirdiklerinde yasal yollara başvurulmalı. Hiç bir normal insan düşüncesini küfürle ifade etmez.",TR,Female,36.0,minority,tur,
R_2bZ5ICIMVQuARrM,1.0,100.0,Hakaret içerikli tehdit vb soz iceren icerikler,Kendi görüşünü argosuz dile beyan etme,TR,Female,4.0,non-minority,tur,
R_2c59RKvw056NpBF,1.0,100.0,"Sadece kendi çıkarlarını göz önünde bulundurarak kendinden başka hiçkimseyi önemsemeyerek davranmak , konuşmak , yazmak.","Kişinin canına , malına , sağlığına kastedecek söylemlere izin verilmemeli. Irkçılık ,aşırı dincilik , kibir vs.. hepsi ilk cümle ile aynı anlamdadır. Herkes kendi özgür alanında , başkalarının özgürlüklerine kastetmeden yaşamalıdır. Aksi , davranış olarak da söylem olarak da nefret içerir",TR,Female,20.0,non-minority,tur,
R_2c5eUYuhBTk0n4u,1.0,100.0,Nefret söylemi bireyin kişilik haklarına saygısızlık yapmak demektir.,"Her türlü aşağılayıcı sözler, hakaret ve küfür içeriklerine izin verilmemelidir",TR,Male,15.0,non-minority,tur,
R_2ceClEjcXtsraE5,1.0,100.0,"Kişileri, duyguları, düşünceleri, eylemleri, ülkeleri veya kurumları kışkırtıcı aşağılayıcı yada hakaret içerikli söylemleri","Nefret söylemi bile olsa kişilerin linç edilmesini hatalı buluyorum, hastalıklı söylem olduğu kanısına varılabilecek toplumsal bir tehdit varsa, yasal yollar ile kişilerin tedavi edilmesinden yanayım, aksi linç girişimleri cahil toplumlarda ezilenin desteklenmesi, yüreklendirilmesi ve daha büyük ve içinden çıkılmaz durumların oluşmasına zemin hazırlamaktadır",TR,Female,27.0,minority,tur,
R_2CfdrMFOQdMSuFp,1.0,100.0,Kişi sinirlenince yaptığı birsey. Nefret söylemi yapan kişiler empati yoksunu.,Küfür ve aşırı hakaret (zorbalik),TR,Female,7.0,non-minority,tur,
R_2CHbXq7qxnlViie,0.0,99.0,Küfür,"Küfür, hakaret",TR,Female,21.0,non-minority,tur,
R_2ckHZDl5JhLCBrR,1.0,100.0,-,-,TR,Other,6.0,non-minority,tur,
R_2CPyGZOe1pp2bFy,1.0,100.0,Kişileri ruhsal olarak yaralayan şeyleri nefret söylemi olarak görüyorum,Belli grupları rencide etme amacı taşıyan şeyler,TR,Female,9.0,minority,tur,
R_2Cr1AKPGxIHYQzQ,1.0,100.0,"İncitecek ve saygısız eleştiri ve uygunsuz kelimelerin bütünü, zorbalık",Ölüm tehtidi veya ırkçı yaklaşımlar,TR,Female,4.0,non-minority,tur,
R_2CrHBB2eWJjAD6u,1.0,100.0,Kendisi gibi olmayan veya düşünmeyenlere yaşama şansı vermeyen herkes nefret söylemi suçu işler,Kişilerin dini ırkı cinsel kimliği mesleği dış görünüşü hastalığı gibi konularda ağır söylemlerde bulunulmamalı,TR,Male,28.0,non-minority,tur,
R_2Cs0NkfWK4pbtse,1.0,100.0,"İnsanlığının degerlerine karşı söylenen ve farklı olmak iyi olmak gibi düşünen insanların gönderisi.
",,TR,Male,3.0,non-minority,tur,
R_2czNlXCKQUe44jM,1.0,100.0,Tehdit içerir..bamyadan nefret etmek baska birsey bamyaya ölüm demek baska bir sey.,Şiddet olmaz. Küfür olmaz. Annenin yüzüne  soyleyemeyecegin seyi bana yazamazsin.,TR,Female,35.0,non-minority,tur,
R_2D2NFz6P9BdXxQA,1.0,100.0,Belirli bir toplumsal grubu özellikle halihazırda marjinalize edilmiş azınlıkların can ve mal güvenliğini tehdit edebilecek söylem ve yorumlar.,"Bir kişinin can ve mal güvenliğini veya bir topluluğun can ve mal güvenliğini doğrudan hedef alan söylemler haricinde her fikir özgürce, hiç denetime tabi tutulmadan dile getirilebilmeli.",TR,Male,14.0,minority,tur,
R_2dBiKUCDylcn9SA,1.0,100.0,"Eleştiri sınırını aşarak bir grup ve/veya azınlıkları hedef göstererek,toplumun diğer kesimlerini bu gruplara karşı kışkırtmak ve fiziki ve psikolojik zarar verilmesini öngören yazışmalar.","Benim kırmızı çizgim pedofili,çocuk evlilikleri ve ırkçılık.Eleştiri sınırları içinde kalan her şey ifade edilebilmeli.",TR,Male,53.0,non-minority,tur,
R_2dEjR23Sq6MbkGO,1.0,100.0, benim değer kattığım bir fikir'e veya  bir kişiye  edilen küfür hakaret vb. Benim için bir nefret söylemidir,Değerler asla aşağılanmamalı ben bir Türküm ama Yunan'da olabilirdim veya İngiliz veya Fransız herkesin fanatiklik den uzak durmasını istiyorum insanlara en çok acı ve zarar veren şey fanatiklikdir herkesin objektif olması zorululuk olmalı,TR,Male,10.0,non-minority,tur,
R_2dgv7jP1Iaf1AuH,1.0,100.0,,Komedi yada şaka adı altında insanların görünüş din dil ve ırk larından bahsetmek,TR,Female,5.0,non-minority,tur,
R_2DMkU2iWZ2uVzsC,1.0,100.0,Kişilerin fikirlerine değer vermemek ve de kişinin fikirleriyle dalga geçmek.,Küfür ve ağır hakaret içeren sözler engellenmeli,TR,Male,34.0,non-minority,tur,
R_2DMRiCPbFWeGkBY,1.0,100.0,"Nefret söylemi; kişinin duygu, düşünce ve bunları belirtme şekli yüzünden mağruz kaldığı hakaret, küçük düşürülme, ırkçılık, psikolojik şiddettir.","Hiç kimse, düşünceleri nasıl olursa olsun, insani değerleri üzerinden aşağılanmaması ve bu değerleri üzerinde kendinden başka kimsenin söz ve hak sahibi olmaması gerekir.",TR,Female,3.0,non-minority,tur,
R_2dmzRKy7XHY69Ct,1.0,100.0,,Sosyal medyada en küçük sansür örneği bile olmamalı bilakis mevcut yönrtim bunu kendi çıkarlarına göre kullanacak ve mağdur taraf yine halk olacaktır.,TR,Female,25.0,minority,tur,
R_2dPTlG0rYQIdWvH,1.0,100.0,Küfür nefret söylemidir. Aşağılayıcı içerik normal karşılanabilir.,Küfür,TR,Male,7.0,non-minority,tur,
R_2dtE9ze0nUki11G,0.0,99.0,"Irklara, mezheplere, fiziksel özelliklere, cinsel tercihlere karşı yapılabilecek her türlü aşağılayıcı, rencide edici, saldırgan bir üslup kullanmak benim için nefret söylemidir.","Küfür, hakaret, etnik kökenle ilgili aşağılayıcı ifadeler,",TR,Female,49.0,non-minority,tur,
R_2dtHCpttiY24kRC,1.0,100.0,"Belirli bir ırkı, fikri veya üyeliği aşağılayan, hakaret eden söylemler
","Küfür, aşağılama ve nefret söylemleri engellenmeli",TR,Male,49.0,non-minority,tur,
