ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_1lrsV1sdFOtuRFl,0.0,99.0,,"Klar geäußerte Beleidigungen und Bedrohungen.
Datenschutzrechtlich kritische Dinge.",DE,Female,10.0,non-minority,ger,
R_1LSWxRhj0Tev2GV,1.0,100.0,Hass ist m.M. nach eines der stärksten negativen Gefühle mit ernstgemeinten Tötungsfantasien. Hassrede ist ernstgemeintes Sprechen oder Schreiben davon.,Eigentlich alles. Über eine gewisse Grenze hinaus wird es dann justiziabel. Beispiel Holocaustleugnung.,DE,Male,49.0,non-minority,ger,
R_1LtHsL91UAX8utM,1.0,100.0,"Hetze oder Aufrufe zu Gewalttaten gegen bestimmte Personengruppen (Flüchtlinge, Ausländer, Menschen mit Behinderung etc.)
Extreme demokratiefeindliche, verfassungsfeindliche Texte. Extrem rechtsradikale Texte.","Extrem rechtsradikale Äußerungen,
Diskriminierung, Mobbing, Hetze gegen Einzelne oder auch Personengruppen.
",DE,Female,21.0,non-minority,ger,
R_1ltpvk0q3tbnHZk,1.0,100.0,"Wenn Dinge gesagt werden, die objektiv als Hass gegen andere Menschen angesehen werden bzw. wenn gegen konkrete Gesetze verstoßen wird. Dies wären z.B. direkte Bedrohungen einer anderen Person.
Das subjektive Empfinden, wenn sich jemand z.B. beleidigt fühlt, ohne daß objektive Voraussetzungen vorliegen, sollte keine Rolle spielen.","Soziale Medien sollten die Meinungsfreiheit großzügig auffassen. Allerdings findet das seine Grenzen, wenn konkret gegen Gesetze verstoßen wird.
Nur dann hat ein breites Spektrum an Menschen die Möglichkeit, zu diskutieren und auch gehört zu werden.
Derzeit wird viel zu viel gemeldet, gelöscht und gesperrt. Häufig auf Basis von Meldungen durch Leute, die extrem Dünnhäutig (oder Bösartig gegenüber Menschen mit anderer Meinung) sind.",DE,Male,27.0,minority,ger,
R_1LvxqqREtf54z5a,1.0,100.0,"Hass ist ein Gefühl, als solches stellt sich die Frage nach Legalität gar nicht. Man könnte genauso gut Liebe verbieten.","Alles, Absolut alles. Es darf keine Tabus geben. Es sind bloß Worte, geformt aus Buchstaben. Und niemand muss ins Internet und das alles lesen.",DE,Male,24.0,minority,ger,
R_1Lwbf9ZBi0HBYEI,1.0,100.0,"Aussagen, explizit oder durch Handlungen impliziert, welche deutlich über allgemeine Abfälligkeiten wie Beleidigungen hinaus darauf abzielen, Personen als solche in ihren Kernaspekten (u. A. Aussehen, Religion, Sexualität, Zugehörigkeit etc.) zu verachten. Häufiges Charakteristika ist dabei, dass die Hassrede auch indirekt darauf abzielt, über die Beleidigung hinaus etwa drohend zu wirken, oder andere zu ähnlichen Handlungen aufzurufen.","Zu nächst einmal das, was gesetzlich im auch außerhalb von SM nicht er erlaubt ist. Darüber hinaus im Ermessen des Betreibers, sofern SM keine absolut zentrale Marktstellung (z. B. Google) haben.",DE,Male,7.0,minority,ger,
R_1lyDZB7hRJlMhKK,1.0,100.0,Eine Gruppe von Menschen respektlos die Teilnahme an der Gesellschaft verweigern.,"Stumpfe Beleidigungen, direkte Hassrede.",DE,Male,22.0,non-minority,ger,
R_1LzeYSZpxAw8uAb,1.0,100.0,"Die verallgemeinerte Entwertung/Dämonisierung von Menschengruppen wegen ihres Geschlechts/Hautfarbe, sowie die Drohung oder der Aufruf, diese Menschen physisch zu schädigen. Beispiel: ""Alle Russen sind Verbrecher, die man ...! ""(Hassrede). ABER, Gegenbeispiel: ""Putin und seine Gefolgsleute sind Verbrecher!""(Tatsache).","Holocaustleugnung, Aufruf zum Mord/zur Verstümmelung",DE,Male,44.0,non-minority,ger,
R_1M51eQAQr9auIa9,1.0,100.0,persönlich böse gemeinte Beleidigungen oder Drohungen.,Siehe oben,DE,Male,33.0,minority,ger,
R_1M65wXIUVW6v5a1,1.0,100.0,"Ohne die Absichten des Absenders einer Hassrede und die Person dahinter zu kennen, ist es schwer von Hassrede zu sprechen. Das Internet ist ein freier Raum, was auch gut ist, wo eben auch Menschen, die einen schlechten Tag haben, sich abreagieren (und leider einen anderen Weg in der Kindheit nicht gelernt haben). Dafür ist aber keine Zensur notwendig.","Man sollte offen über alles sprechen können, solange dabei keine persönlichen Informationen des Gegenübers öffentlich eingestellt oder als Denunziation genutzt werden.",DE,Male,27.0,non-minority,ger,
R_1mC5qTUvTiRGBYU,0.0,99.0,"Ich kenne keine Definition, der Terminus ist unbrauchbar.","Gesetzlich Verbotenes (Holocaust-Leugnung, persönliche Diffamierung etc.) regelt den Rahmen.",DE,Male,53.0,non-minority,ger,
R_1mCt28hnKdVCFNL,1.0,100.0,"Extreme verbale Angriffe gegen konkrete Personen oder Gruppen, verbunden mit Drohungen gegen die körperliche oder existenzielle Unversehrtheit. Einfach anderer Meinung zu sein oder eine Meinung nicht zu teilen und dies auch zu äußern, ist auf keinen Fall Hassrede, selbst wenn sich die andere Partei dadurch verletzt oder beleidigt fühlt.","Leugnen des Holocaust, Aufrufe zur Straftaten oder zu Gewalt gegen Einzelne oder Gruppen",DE,Male,25.0,non-minority,ger,
R_1mElLP0d84yWWHS,1.0,100.0,Abgrenzungsduktus,"Strafrechtsrelevantes, also ohnehin verbotenes",DE,Male,32.0,minority,ger,
R_1mfMj9Rpu7qibLX,1.0,100.0,"es gibt für mich keine Definition für Hassrede , es liegt im Empfinden der Personen, welche sich angegriffen fühlen",man sollte immer seine Meinung äußern dürfen,DE,Female,37.0,non-minority,ger,
R_1mgbgzS7OoYvKAA,1.0,100.0,"Alles, was in den Bereich Drohung, Diskriminierung und politisch motivierte abwertende Äußerungen fällt -Oder eine Kombination aus zwei oder mehreren Komponenten dieser Liste.","Siehe oben.
Natürlich ist auch das Thema Mobbing/body-shaming groß, aber dass wäre ein sehr breit gefächertes Feld, dass auch sehr in individuelle Befindlichkeiten hineinreicht - Nicht Jeder fühlt sich im selben Maße von den gleichen Dingen belästigt oder gemobbt! Daher wäre das Vorgehen gegen eher persönliche beleidigende Sprüche und Beiträge meines Erachtens bloß in Ausnahmefällen wpchtig. Hier sehe ich ganz klar eher den User selbst in der Verantwortung gegen solche Sachen vorzugehen, als die Betreiber sozialer Netzwerke.",DE,Other,25.0,non-minority,ger,
R_1mhf8E3Bcs95xH6,0.0,99.0,"Wenn , jemand seine Meinung dazu sagt ,ist es Ordnung.
Politiker, die wo über ihre Leute pöbeln, dass sind Hassreden","Alles, die Politiker machen dass auch",DE,Female,36.0,non-minority,ger,
R_1mIzJskWK2MnVnJ,0.0,99.0,"Aussagen, die das Existenzrecht absprechen. 
Beispiele: 
""Alle ... (wer auch immer) ... sollten vergast werden."" 
""Wer Fake News, Beleidigungen oder Hass verbreitet, sollte vom Arbeitgeber gekündigt werden und keine Arbeit mehr finden.""","Man sollte alles sagen dürfen - alles Andere wäre Zensur -, muss aber mit rechtlichen Konsequenzen rechnen.",DE,Male,45.0,non-minority,ger,
R_1mJaYeQ8aQHEX7c,1.0,100.0,"Wortwahl, die zu systematischer und organisierter Diskriminierung einer Minderheit oder Volksgruppe aufruft.",Alles außer Beleidigungen,DE,Male,11.0,minority,ger,
R_1mJYbSu1IXydw8c,1.0,100.0,"Für mich sollten Aufrufe zu Gewalt geahndet werden, was leider häufig nicht geschieht, insbesondere wenn sie von linksgrünen kommen","Aufforderungen zu Gewalt, der Rest sind Meinungen",DE,Female,41.0,minority,ger,
R_1mKIcuGxVzYYbkF,0.0,99.0,,"Verherrlichung von Gewalt und Krieg
Persönliche Beleidigungen
Aufruf zu Gewalt und Krieg",DE,Male,40.0,minority,ger,
R_1mKrQczFHNMN7UB,1.0,100.0,Hassrede ist eine Bedrohung mit Androhung von Angriffen auf eine Einzelperson oder Gruppe,"Alles, was eine konkrete Bedrohung darstellt",DE,Female,52.0,non-minority,ger,
R_1MKxRhOeCRg04In,1.0,100.0,"Wenn ich im Netz als Nazi bezeichnet werde nur weil ich mit aktuellen Entscheidungen nicht einverstanden bin. Das ich angefeindet werde nur wei ich anprangern dass eine lebenslaufbetrügerin wie Frau baerbock aussenministerin wird, ein Kanzler an Betrügereien beteiligt war und nicht zur Rechenschaft gezogen wird, dass die grünen alles vernichten wollen was deutsch und christlich ist, nur um einiges zu nennen.","Wie im Grundgesetz geschrieben, ein jeder hat das recht seine Meinung frei zu ÄUSSERN.",DE,Male,51.0,non-minority,ger,
R_1mlNZ1c2aoC25kZ,1.0,100.0,"Allgemeine Aussagen, die Minderheiten abwerten. Aufruf zur Gewalt. Menschen verachtende Äußerungen. Diskriminierung und Rassismus.",S.o.,DE,Female,30.0,non-minority,ger,
R_1mmCu6LTiJYm6Pw,1.0,100.0,"Hassrede ist ein künstliches erschaffenes Wort. Es gibt Meinungen, Drohungen oder Beleidigungen.",Nichts was dem Regierungsnarrativ entspricht.,DE,Male,42.0,minority,ger,
R_1mnsqMtX5QnDrec,0.0,99.0,"Für mich ist Hassrede, wenn man Menschen die anders aussehen als man selber, anders liebt als man selber, anders glaubt als man selber oder körperliche Beeinträchtigungen haben, beleidigt, bedroht und dazu aufruft, ihnen Gewalt anzutun.",Man sollte alles sagen dürfen. Aber Beleidigungen und Bedrohungen sind keine Meinung. Es sind Beleidigungen und Bedrohungen und sowas hat nirgends Platz.,DE,Female,24.0,non-minority,ger,
R_1mPibfpOJCVn811,1.0,100.0,"Persönlicher Bezug zu Person oder Gruppe, in welchem abwertend gesprochen, ge oder verurteilt wird. Muss das Wort Hass enthalten, in welcher Form auch immer.","Nichts. Freie Rede gilt überall, öffentlich, privat und im Netz",DE,Male,28.0,non-minority,ger,
R_1mq6mO4kaFFH4ee,1.0,100.0,Wenn jemand persönlich massiv beleidigt wird oder Nationalsozialismus verherrlicht wird.,"Nationalsozialismus, Hass gegen Andersdenkende",DE,Male,38.0,non-minority,ger,
R_1mQQ45M8wcaOrEb,1.0,100.0,"Ich würde mich am StGB orientieren, also etwa Beleidigung bis Volksverhetzung.",Siehe die einschlägigen Vorschriften des StGB.,DE,Male,47.0,non-minority,ger,
R_1mr2WBJBr95i2fk,1.0,100.0,Es gibt klar definierte Rechtsgrundlagen und es sollte nichts über den justiziablen Bereich hinaus geahndet werden.,strafrechtlich Relevantes,DE,Male,13.0,minority,ger,
R_1mRaEhPAnPVWB0g,1.0,100.0,"Hassrede ist für mich, wenn jemand auf Grund seiner Meinung und oder Herkunft aus übelste gedemütigt wird.","Man sollte prinzipiell alles sagen dürfen, solange es im Rahmen der Gesetze des jeweiligen Landes bleibt. Inhalte die dem nicht entsprechen müssen natürlich geahntet werden.",DE,Male,24.0,non-minority,ger,
R_1mrAph8Ujo4fBpq,1.0,100.0,"Alles, was rassistisch, sexistisch, homophob und persönlich beleidigend ist.","Persönliche Angriffe, Antisemitismus, rechtsextreme Inhalte, Verharmlosung von Gewalt, Drohungen, Beleidigungen.",DE,Female,44.0,minority,ger,
R_1mRfjWqkufOCXJE,1.0,100.0,"Hassrede ist, wenn gegen eine Personengruppe argumentiert wird, dabei eindeutig Straftaten befürwortet, und diese Androhung.","Nichts. Man sollte alles sagen dürfen. Sons könnte man jede Meinungsäußerung sperren lassen, die irgendeinem tu nahe geht. Dann wäre das Internet leer.",DE,Male,42.0,non-minority,ger,
R_1msVi1qqcdlxKXd,1.0,100.0,Einzelne Personen werden namentlich oder doch erkennbar direkt verbal und in der Wortwahl aggressiv angegriffen.,Menschen und Gruppen von Menschen dürfen nicht persönlich angegriffen werden.,DE,Male,44.0,non-minority,ger,
R_1mVDdcEqo5tyNvw,0.0,99.0,AUFHETZEN   PROGROMMSTIMMUNG  ERZEUGEN  DISKRIMINIEREN,,DE,Male,52.0,non-minority,ger,
R_1mVFjH5hIIg7nvy,1.0,100.0,"Den Begriff ""Hassrede""  halte ich für viel  zu schwammig !  Es gibt klarere Definitionen  von Beleidigungen oder Gewaltandrohungen und/oder den enstprechenden Aufrufen dazu !","Namentliche Nennung bei Beleidungen und Drohungen !   Wer z.B. Denunzianten  grundsätzlcih zum Ko*****  findet , soll das auch unter einem Portrait eines Solchen sagen dürfen , solange er ihn NICHT NAMENTLICH NENNT !",DE,Male,50.0,minority,ger,
R_1mWNKrzf3T3Zzua,0.0,99.0,wenn man jemanden mit dem Tode bedroht,siehe oben,DE,Female,44.0,non-minority,ger,
R_1mXioAeFUDZg2xs,1.0,100.0,Mir ist egal was Andere sagen und denken!,Mir ist egal was Andere sagen und denken!,DE,Female,26.0,non-minority,ger,
R_1mzueW8Ib6eYeeY,1.0,100.0,"Unter Hassrede würde ich den Straftatbestand der Beleidigung verstehen.Hier macht es dann einen Unterschied:
a) Du bist ein Arschloch -&gt; Beleidigung, damit Hassrede
b) Du verhältst Dich wie ein Arschloch -&gt; die Äusserung einer persönlichen Meinung, keine Hassrede","Das, das einen definierten Straftatbestand erfüllt, also z.B. Beleidigungen",DE,Male,39.0,non-minority,ger,
R_1n1Iaox5OpWbvuS,0.0,99.0,Hassrede ist die Abwertung einer anderen Person mittels Beleidigung oder Verleumdung.,"Persönliche Beleidigungen, Mobbing, Gewaltfantasien, Drohungen",DE,Female,38.0,non-minority,ger,
R_1n3dzUnAJNPpkb4,1.0,100.0,"Wenn dazu aufgerufen wird, andere zu töten",Zum töten aufrufen,DE,Male,40.0,non-minority,ger,
R_1N4wgdpCNkQdkQm,1.0,100.0,Entscheidend ist für mich der direkte Aufruf zu Gewalt. Physisch oder psychisch.,Aufruf zu körperlicher und physischer Gewalt. Ebenfalls aufrufe zu Straftaten,DE,Male,24.0,minority,ger,
R_1n9oBWNXQcIP9dZ,1.0,100.0,"hassrede bedeutet für mich , aufrufe zur gewalt ,bedrohumgen  ,sexuelle drohungen,  verleumdungen, rassistische  beleidigungen, homophobe beleidigungen , androhung  von tötungrn ,sich lächerlich machen  über behinderungen , krankheiten , unfall opfer, mordopfer.opfer von sexueller gewalt."," jede gewalt androhenden , sexisische ,gender beleidigenden reden , jede politische hass propaganda die erwisenermassen  zur volksverhetzung genutzt wird.",DE,Female,43.0,minority,ger,
R_1NCuq9ZuGBXVGQY,1.0,100.0,Verächtlich machung und hetze gegen ungeimpfte,Herabwürdigungen,DE,Male,23.0,minority,ger,
R_1NESOLQ3oOpj8T9,1.0,100.0,"Emotional verfasst, abwertend, tiefgreifend verletztend, unsachlich","Beleidigungen, Anstiftung zur Gewalt",DE,Female,17.0,non-minority,ger,
R_1Nl92WL5QVOcfZW,1.0,100.0,Ich habe keine Definition. Meinungsfreiheit kennt keine Grenzen.,"Es sollte alles gesagt werden dürfen
Für alles, was ""drüber"" ist, gibt es den Weg der Strafanzeige (obgleich ich diesen ebenfalls lächerlich finde, solange es sich nur um eine Äußerung handelt und nicht um eine Tat)",DE,Female,19.0,non-minority,ger,
R_1nMCAT3HMIsCPdx,1.0,100.0,"Muslime die nur ihren glauben leben und alle anderen als Dreck und beleidigen.Hassrede über die AFD und ihre Anhänger.Deutsche werden alle immer als Nazis,Schweinefresser oder Kartoffelfresser benannt.Oder Hürensöhne ohne Stolz und Ehre usw..Als Deutscher ist mann schlecht dran im eigenden Land.",Menschen nach ihrer Hautfarbe oder Herkunft beschimpfen.Judenhass der Muslime ist erschreckend.,DE,Male,37.0,non-minority,ger,
R_1NstbRwvMFlfzPt,0.0,99.0,"Wenn es über das hinausgeht, was ,an einen Menschen bei vollem Bewusstsein und mit gesundem Menschenverstand, von Angesicht zu Angesicht sagen würde.","Persönliche und verallgemeinendere Beleidigungen, die sachlich nichts mit dem Ursprungsproblem/Text/Bericht zu tun haben. Aber es muss akzeptiert werden, das andere Menschen aus den unterschiedlichsten Gründen zu anderen Ansichten gekommen sind, als die erwünschten. Diskussionen müssen von allen(!) Seiten sachlich geführt werden.",DE,Female,42.0,non-minority,ger,
R_1nTl1sv4lluunuZ,1.0,100.0,Das gezielte Runtermachen/ beleidigen von bestimmten Personen oder Personengruppen.,"Man sollte alles sagen dürfen.
Es Herrscht Meinungsfreiheit und jede Zensur ist eine Zensur der Freihen Meinung.
",DE,Male,17.0,non-minority,ger,
R_1o7jDNzEDRSpfit,1.0,100.0,"Hassrede ist es aus meiner Sicht, sobald man etwas Beleidigendes über jemanden sagt ( insbesondere wenn beleidigende oder politisch unkorrekte Begriffe benutzt werden).","Es sollte aus meiner Sicht verboten werden, jemanden zu bedrohen oder zu Straftaten (z. B. jemandes Ermordung) aufzurufen.",DE,Male,22.0,minority,ger,
R_1oBhGxiJwFBftpu,1.0,100.0,"Meine Definition von Hassrede , sind Bedrohung und Erniedrigung einer Person oder Menschengruppe. Auch das Aufhetzen zu Straftaten ist Hassrede.",Alles was andere Menschen bedroht und erniedrigt. Auch Fake News über Personen sollten verboten werden.,DE,Female,45.0,non-minority,ger,
R_1OCw5kHr6NKVkMl,1.0,100.0,"Eine Hassrede ist meiner Ansicht nach eine Äußerung, die bewusst Menschen beleidigt oder versucht die Gesellschaft zu spalten. Eine Rede in der Personen direkt beleidigt, ausgegrenzt oder beschimpft werden erzeugt Hassund Agessionen.  Auch die bewusst verkürzte Darstellung einer Situation könnte dazu dienen Hass zu mehren. Wahrscheinlich empfinde ich die Verbreitung oder Anwendung von faktisch falschen Informationen auch als Hassrede.",Alles was dem Ziel dient Gruppen zu diffamieren mit Ausnahme der Gruppe die gerade das Ziel haben zu diffamieren.,DE,Male,29.0,non-minority,ger,
R_1ogNh6dXpwKlO0x,1.0,100.0,"Zum Beispiel:
Aufruf zum Genozid/Gewalt, Leugnung eines wissenschaftlichch erwiesenen Genozids, Rechtfertigung von Genoziden, gezielte Beleidigung von Personen/ Gruppen.",Siehe oben,DE,Male,25.0,non-minority,ger,
R_1oheSRjXZttavda,1.0,100.0,Wenn Satire nicht als Satire gemeint ist...,"Was den Gegenüber seelisch verletzen könnte...ist im Grunde schwierig....denn wenn man sich auf soziale Plattform bewegt, brauch man ein dickes Fell",DE,Female,42.0,non-minority,ger,
R_1oHfmKc2SK1IRDi,1.0,100.0,Beleidigende / bedrohende Aussagen ohne sachbezogenheit gegen eine Person / Gruppe,Bedrohungen / Abwertungen aufgrund von Gruppen Zugehörigkeit / aufklären von Fehlinformationen,DE,Male,20.0,non-minority,ger,
R_1oi5ckYMtKLIMsf,1.0,100.0,Ich benutze diesen Begriff nicht und kann ihn auch nicht definieren.,Alles was man auch sonst (rechtlich) nicht sagen darf. Es braucht keine Extra-Regeln für soziale Medien.,DE,Male,15.0,non-minority,ger,
R_1oI5eJVXX7OJJh7,0.0,99.0,Konkreter Aufruf zur Gewalt gegen andere Menschen,Ich bin für absolute Meinungsfreiheit,DE,Male,17.0,minority,ger,
R_1oikc5V6sFTDqHZ,1.0,100.0," Das StGB kennt genug Tatbestände die herangezogen werden können wenn ein User beleidigt , oder tatsächlich bedroht wird.","Die Zensur auf Facebook ist unerträglich und hat mit Demokratie  überhaupt nichts mehr zu tun. Wird ein User beleidigt, hat er im StGB genug Möglichkeiten dagegen vorzugehen.",DE,Male,54.0,non-minority,ger,
R_1OjcXv9eOPPgBTa,0.0,99.0,In dem Unterschied zwischen einer eigenen dargestellten Meinung und einem Angriff auf eine andere Person,Schwierig zu beantworten. Alles was in Richtung Rassismus und Fremdenfeindlichkeit geht. Diskriminierung von Randgruppen.,DE,Male,46.0,non-minority,ger,
R_1OJl9axGReKibh4,1.0,100.0,Wenn körperliche Gewalt angedroht wird,Man darf nicht zu Gewalt aufrufen.,DE,Male,49.0,non-minority,ger,
R_1ojquh4PwgJOT0U,1.0,100.0,,Aufruf zur Gewalt,DE,Female,56.0,non-minority,ger,
R_1OME7egUleQE3dL,1.0,100.0,Ausdrücke und Handlungen die sich gegen Menschen bzw. deren Lebenswelt richten.,"Aufforderungen zu Straftaten oder strafbaren Handlungen,",DE,Male,32.0,non-minority,ger,
R_1omTYPhdipqoHcp,1.0,100.0,"Hassrede: Öffentliches anprangern/diffamieren von Menschen mit anderer Meinung als die gewünschte! 

Keine Bereitschaft mit Menschen anderer Meinung zu diskutieren! 

Vernünftig diskutieren= einer redet, der andere hört zu und fällt demjenigen der redet nicht Wort bis derjenige ausgeredet hat! Vernünftige Diskussionen finden wir heute nicht mal mehr politisch! Der Bundestag ist ein Schauplatz für den Kindergarten geworden wobei es im Kindergarten schon besser klappt sich dort ausreden zu lassen","Man muss über alles reden um gesellschaftlich zu wachsen! 
Wir leben mittlerweile in einer Zeit wo uns die Politik, die Medien über Jahre hinweg anlügen und auch darüber muss geredet werden! 
Es ist offensichtlich das der Amerikaner mit uns deutschen machen kann was er will… liegt daran das Deutschland Besatzungszone der USA geblieben ist nach dem Mauerfall! 
Auch darüber muss mit dem Volk geredet werden! Alles andere wäre falsch",DE,Male,17.0,non-minority,ger,
R_1ONyEED5huh299M,1.0,100.0,"Äußerungen, die darauf abzielen Personen oder Gruppierungen herrabzuwürdigen.","Persönliche und allgemeine Beleidigungen und Bedrohungen.
Eindeutige Unwahrheiten.",DE,Male,35.0,non-minority,ger,
R_1OoxXwVfw5HUTXJ,1.0,100.0,"Wir neigen leider heutzutage dazu, Meinungen, mit denen wir nicht übereinstimmen, als Hass zu diffamieren, um uns damit nicht auseinandersetzen und dagegen argumentieren zu müssen. Wenn jegliche entgegengesetzte Meinungen als Hass abgestempelt und dementsprechend gelöscht werden, verhindern wir einen Diskurs und spalten die Gesellschaft immer weiter. Leute, die ihre Meinung nicht mehr äußern dürfen, werden höchstens radikalisiert, aber nicht von ihrer Meinung abgebracht. Vor allem, wenn entgegengesetzte Meinungen mit anderen Maßstäben gemessen werden und das Recht der Meinungsfreiheit nur wahrgenommen werden darf, wenn man eh auf der Seite des wahrgenommenen politischen Mainstreams steht. 

Hassrede sollte das sein, was von unseren Gesetzen verboten wird. Volksverhetzung, persönliche Beleidigungen, Androhung jeglicher Gewalt, Aufruf zum Hass auf Personen oder Personengruppen.","Man muss sich in den sozialen Medien so äußern dürfen, wie im wahren Leben. Beleidigungen, Anstiftung zu Straftaten, aber auch (wirkliche) rassistische Hetze (""alle Deutschen sind Nazis"", ""alle Schwarzen sind Vergewaltiger"", ""Juden ins Gas"") müssen nach den geltenden Gesetzen rechtlich bewertet werden können.

Wenn aber eine Meinung der eigenen widerspricht, beispielsweise in der Bewertung der Einwanderungspolitik, dem Umgang mit schweren Straftaten durch Schutzsuchende, etc., dann darf diese nicht zensiert werden. Eine Ausnahme ist gegeben, sofern gegen geltendes Recht verstoßen wird. Dies ist allerdings auf politische Aussagen sämtlicher Lager mit gleichem Maßstab anzuwenden. Gleiches gilt für rassistische Aussagen. Ein Moslem, der gegen Juden hetzt, muss mit der gleichen Strafe rechnen wie ein Agnostiker oder Christ, der gegen Juden hetzt.",DE,Male,14.0,non-minority,ger,
R_1OpDgXUdpHJnITA,1.0,100.0,Muss eine direkte Anrede enthalten. Hassrede ist keine Verallgemeinerung.,"Persönliche Beleidigung oder persönliche Bedrohung. Verallgemeinerungen dürfen gesagt werden, auch Pauschalisieren.",DE,Male,45.0,non-minority,ger,
R_1Opl3a6VpTrBFbi,1.0,100.0,"In der Realität ist es ""das was die Rechten sagen"".",Direkte Gewaltaufrufe und Doxxing.,DE,Male,25.0,non-minority,ger,
R_1OPSFOhRHl2N9Ka,1.0,100.0,"Wenn jemand mit Drohungen von Gewalt, Mord oder richtig üblen Beschimpfungen anfängt. Die Veröffentlichung persönlicher Informationen ohne Einwilligung unter Einbeziehung falscher Fakten.","Morddrohungen, Androhung von Gewalt und Bloßstellung von Menschen, durch Mobbing oder Veröffentlichung persönlicher Informationen, sowie falscher Informationen, die Menschen persönlich schaden.",DE,Female,39.0,non-minority,ger,
R_1OrakSJcPjMaibF,1.0,100.0,Den Gesetzen widersprechende Aufrufe zu Hass und Gewalt.,"Alles, was verboten ist.",DE,Male,50.0,minority,ger,
R_1osZaRPkZZFdDa0,1.0,100.0,"Wenn jemand für seine Meinung angepöbelt wird ohne über Inhalte dieser Meinung zu diskutieren. 
","Keine extremen Beleidigungen, die auch vor dem Gesetzt strafrechtlich verfolgt werden würden.
Keine Androhungen von Straftaten.

Alles, wofür man auch ohne soziale Medien, vor einem Gericht haften müsste.",DE,Female,51.0,non-minority,ger,
R_1OTgZEDvbU4B0SX,1.0,100.0,"Hassrede ist wenn Menschen aufgrund ihrer Gruppenzugehörigkeit Wertlosigkeit unterstellt wird oder dazu aufgerufen wird ihre körperliche Unversehrtheit zu verletzen.

Eine Bloße Kritik an Ideologien stellt keine Hassrede dar, auch wenn sie drastisch ausgedrückt wird (beispielsweise Memes).

Eine Humoristische Aufbereitung aktueller oder vergangener Ereignisse sollte im Regelfall nicht als Hassrede aufgefasst werden (Witze/ Memes über z.B. Schlachten, Tragödien, Krankheiten, Ideologien...), sofern sie nicht eine konkrete Handlunsaufforderung beinhaltet.

Beleidigung ist größtenteils subjektiv und sollte daher nur in klar erkennbaren Fällen zu Konsequenzen für den Kommentator der Plattform führen, eine Löschung des Kommentars auf Wunsch des Beleidigten sollte jedoch leichter möglich sein.","Konkrete (Direkt auf eine Person/Gruppe bezogene) Mordaufrufe / Gewaltandrohungen 

Beleidigungen die klar als solche zu erkennen sind: ""Arschloch"", ""Hu**nsohn""... 
nicht jedoch dinge wie ""falsch gegendert"", Beleidigung einer Ideologie (ausgenommen eventuell Religionen)",DE,Male,24.0,minority,ger,
R_1OwYkCz5ddFnKz9,1.0,100.0,"Wenn nicht eine einzelne Person, sondern eine ganze Gruppe Hass/Demütigung/angekündigter Gewalt ausgesetzt ist.",,DE,Female,18.0,minority,ger,
R_1OxjGXldDzWEkOf,1.0,100.0,"Beleidigung, Bedrohung und dies ist auf dem Rechtsweg zu klären, denn dafür gibt es Gesetze.","Beleidigungen, Bedrohungen da strafrechtlich relevant. Der Rest ist Meinungsfreiheit.",DE,Male,39.0,non-minority,ger,
R_1OZUDRNYkt3uG4N,1.0,100.0,"beleidigend, diffamierend und verletzend.",Man sollte alles sagen dürfen,DE,Female,19.0,non-minority,ger,
R_1P1cMTSf8Sop8Vn,1.0,100.0,"So etwas lässt sich schwer definieren, dafür ist das Thema zu vielfältig und situationsabhängig, das kommt auch stark auf das an, was im Vorfeld gesagt wurde und auf den Kontext. Es gibt auch viel Satire und Ironie, die, wenn sie aus dem Zusammenhang gerissen wird, als Hassrede missverstanden werden kann.","Aufrufe zu Straftaten, z.B. zum Mord, Körperverletzung, Sachbeschädigung gegenüber Menschen, die eine andere Meinung vertreten, anderen Menschen die eigene Meinung aufzwängen, Leute mobben und diffamieren, nur weil sie eine andere Meinung haben, wegen ihrer Herkunft, Glauben oder politischen Einstellung.",DE,Male,32.0,minority,ger,
R_1P6IyMfdtgdCAZP,1.0,100.0,"Leider gibt es noch keine eindeutige Definition für Hassreden. Für mich sind alle antihumanen Äußerungen auf allen gesellschaftlichen Eben Hassreden. Dazu gehören primär Kriegshetze, Geschichtslügen und Staatsfeindlichkeit.","Auch wenn es verwundern wird, die „Volksverdummung“ dürfte keine Plattform bekommen und sollte mit Strafen belegt werden. Wer definiert dies? Nicht nur gesellschaftsspaltende Hetze auch z. B. religiöse und esoterische Äußerungen fallen darunter…
Persönliche Beleidigungen sind ein no go.",DE,Male,59.0,non-minority,ger,
R_1pASeEkmOXBdjAe,1.0,100.0,"Da wo man die Intention ""Hass"" und Bosheit klar erkennt...","Alles strafrechtlich relevante, aber auch krasse Beleidigungen, Enwürdigendes, Diskriminierendes und persöhnlich kränkendes",DE,Female,43.0,non-minority,ger,
R_1pEvE85wUem9SD1,1.0,100.0,Aufrufe zur Diskriminierung und Gewalt,Aufrufe zu Gewalttaten,DE,Other,37.0,minority,ger,
